"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"WIPF3";0,000220472294021832;0,485354260896415;0,35;0,205;1
"ATPIF1";0,000221092686954723;0,311393845987811;0,74;0,6;1
"APMAP";0,000221914908883676;0,308283595984975;0,789;0,65;1
"VEPH1";0,000222125790627012;0,31606192445202;0,122;0,043;1
"RPS17";0,000222150219411616;-0,109837727664125;0,967;0,994;1
"CTD-2013N17.1";0,000222854108004878;0,366586008283582;0,106;0,035;1
"LAPTM4B";0,000225420285286925;0,428476841806025;0,52;0,352;1
"CTSA";0,000225558901517616;0,390909112518369;0,634;0,485;1
"VAPA";0,000226134108314446;0,216031423378881;0,837;0,753;1
"ZNRF2";0,000227663149163226;0,384965291405629;0,187;0,085;1
"NPTX2";0,000227720721277688;0,475800776845042;0,171;0,073;1
"RP1-181J22.1";0,000230165360193227;-0,444211793907901;0,024;0,147;1
"WDSUB1";0,00023055642016089;0,49738919124302;0,512;0,333;1
"RP11-363L24.2";0,000231978853473394;0,262937056764214;0,106;0,035;1
"FAM120AOS";0,000234270829498269;0,527693620466079;0,293;0,164;1
"RP3-472M2.2";0,000234683379637251;-0,745326825851124;0,016;0,131;1
"RNA5SP101";0,000234756849655021;-0,62751696555124;0;0,101;1
"MTRNR2L3";0,000236887556500331;-0,262650325035966;0,146;0,32;1
"SCARB2";0,000237754715676728;0,410437429560678;0,561;0,444;1
"MTMR3";0,000239061587736229;0,168268945369053;0,439;0,274;1
"PEBP1P2";0,000239082729702032;-0,354177825529893;0,398;0,577;1
"MIR7-1";0,000239373049714937;0,47634959303954;0,114;0,038;1
"QRICH2";0,000241516754098255;-0,495483532543023;0,033;0,154;1
"VPS35";0,000242162266220763;0,247445203475461;0,797;0,7;1
"PLA2G15";0,000242620378580984;0,598032901910105;0,236;0,119;1
"RNF144B";0,000243094076121435;0,454074450959513;0,333;0,192;1
"CBR1";0,000244152078923208;-0,319407080634299;0,52;0,647;1
"AC022201.5";0,000244497397422693;0,568922545378267;0,252;0,135;1
"H2AFY";0,000244520204235543;0,309513976941875;0,756;0,605;1
"RP11-783N5.1";0,000246270047255156;-0,497220575087755;0,024;0,147;1
"STOM";0,000246899674261843;0,321681391628981;0,675;0,589;1
"ODF2L";0,000247210976520246;0,398575800016684;0,528;0,385;1
"RPSAP56";0,000247939100573302;0,238947400354949;0,724;0,676;1
"IFI27";0,000249766831252089;-0,916845561591085;0,008;0,114;1
"CSNK2A1";0,000250213788339899;0,354683446644021;0,593;0,43;1
"LDLR";0,0002514948279214;0,5271950445206;0,366;0,226;1
"RNF114";0,00025262555399533;0,384795107740888;0,683;0,506;1
"CTB-161M19.3";0,000252877449033608;0,0674268697013143;1;0,991;1
"TSN";0,000254352611745322;0,369758441542985;0,61;0,503;1
"RP11-165H4.2";0,000254733469972614;-0,327234007799806;0,024;0,142;1
"RP11-322M19.1";0,000255573941468637;0,346676398887809;0,561;0,423;1
"RAB33B";0,000255825893681037;0,449743878765187;0,333;0,197;1
"SELENBP1";0,000256187812336813;-0,756478594673654;0;0,1;1
"C6orf10";0,000256187812336813;-0,441086810597392;0;0,1;1
"HLA-DRB1";0,000256187812336813;-0,669399458258137;0;0,1;1
"IMPDH2";0,000257880288453059;0,16881647909613;0,911;0,838;1
"RP11-226F19.4";0,000258262954003454;-0,739902599056282;0,049;0,179;1
"FBXO11";0,000258927544733137;0,299078904260415;0,407;0,24;1
"CC2D1B";0,000260743596774806;0,533609400741473;0,341;0,21;1
"RP11-382A20.3";0,000262037384748287;-0,331644689501456;0,065;0,208;1
"TRIM29";0,000262537058172032;-0,0983708035331019;0,87;0,881;1
"IRAK1";0,00026275882373711;0,463136779688255;0,398;0,249;1
"ENTPD4";0,000262864687107271;0,461661535527631;0,415;0,268;1
"DTD1";0,000262975131884912;0,37888624046078;0,545;0,359;1
"RFXANK";0,00026395069069225;0,486020427168664;0,463;0,302;1
"CLASP1";0,000265601594911417;0,380247589560127;0,602;0,441;1
"ZNF331";0,00026564021186687;0,435432181616948;0,455;0,309;1
"RP11-475J5.6";0,00026591617246933;0,222770491880592;0,146;0,059;1
"NELFCD";0,000268492758701926;0,306223616203315;0,724;0,621;1
"CMC2";0,000270027708258552;0,305569687600631;0,496;0,319;1
"WASHC1";0,000270767257033067;0,325183219780492;0,48;0,331;1
"RNF216P1";0,000271550536516462;0,306318224450557;0,39;0,219;1
"RHOBTB3";0,00027165906947123;0,346522246724143;0,203;0,093;1
"SBNO1";0,000271842880250017;-0,290778958482828;0,642;0,743;1
"C9orf37";0,000273364043856503;0,510051022874153;0,268;0,143;1
"REPS1";0,0002746829302634;0,472718883333463;0,333;0,197;1
"PPIL2";0,00027469491470537;0,437612975175952;0,431;0,276;1
"RP11-894J14.5";0,000274991890051063;0,273969283602353;0,138;0,05;1
"RP11-12M9.4";0,000275593983988557;0,313430760214462;0,48;0,351;1
"POMZP3";0,000275995994051121;0,415908379366816;0,268;0,14;1
"SFMBT2";0,000276582916518252;-0,367364071357277;0,033;0,157;1
"ARHGEF33";0,000278605737927274;0,285992676134951;0,114;0,039;1
"FBN3";0,000279926318609187;0,417949303196447;0,309;0,172;1
"RP11-335I12.4";0,000279929930264617;0,460289980036138;0,415;0,265;1
"HS1BP3";0,000282276225556352;0,38656066657203;0,325;0,174;1
"AP000339.4";0,000283102236816649;0,388277098973339;0,106;0,035;1
"RP11-600F24.2";0,000285313937991313;-0,410769116060111;0,049;0,181;1
"RP11-210M15.2";0,000286174120407042;0,263028906399459;0,106;0,035;1
"TIMM9";0,000287785952773815;-0,552260063852959;0,211;0,381;1
"HYDIN2";0,000288690581335547;-0,230545947311607;0,016;0,126;1
"SLC12A4";0,000289881324518724;0,49140686626665;0,39;0,249;1
"NRBP2";0,000290099899330808;0,392645634548734;0,268;0,142;1
"SNORD96A";0,000292716604786746;0,609052946987891;0,236;0,122;1
"SLC25A5P1";0,000293999718638011;0,412622798890009;0,325;0,21;1
"VEZF1L1";0,000294013139276262;-0,394456243857531;0,098;0,24;1
"RF00099";0,000294184620581477;0,517594917575932;0,358;0,219;1
"MAP3K20-AS1";0,000294736141630769;0,369721690008011;0,211;0,1;1
"RBBP7";0,000294807930931978;0,333100899829086;0,707;0,582;1
"CTD-2206G10.2";0,000294973491646702;-0,513277053342763;0,049;0,181;1
"SPIN4";0,000294990287823035;0,471338088359043;0,276;0,145;1
"RP11-592N21.1";0,000296188801907995;-0,114134190065006;0,943;0,974;1
"AC093415.4";0,000298651745842384;-0,51792356168977;0,016;0,128;1
"ZFP36";0,000298772411032367;-0,405193040495782;0,626;0,914;1
"EMC8";0,000300214989678824;0,538225664452041;0,276;0,151;1
"PPM1M";0,000300642901990582;0,518283558625604;0,163;0,069;1
"MIA3";0,000302659842963279;0,468040305792041;0,431;0,29;1
"RUFY2";0,00030443433624458;0,448973170780323;0,488;0,345;1
"TIMM23B";0,000306312309364898;0,475617464228249;0,35;0,209;1
"TMEM110";0,000307115672768257;0,48723986203999;0,13;0,049;1
"RP11-524C21.2";0,000308409477520522;-0,665624243947162;0,049;0,179;1
"ACSF3";0,000308595911809505;0,495304759465069;0,325;0,186;1
"AC093673.5";0,000309293347293617;0,448115968664633;0,154;0,063;1
"ADAMTS7";0,000310351951474838;-0,520093297688456;0,008;0,112;1
"CTC-205M6.3";0,000311012922381711;0,468023397355206;0,187;0,085;1
"ACSL1";0,000311581291528982;0,492750135911516;0,211;0,102;1
"MARCH6";0,000313091725023002;0,138422253412703;0,894;0,915;1
"UEVLD";0,000313779656008265;0,478283785847542;0,309;0,179;1
"RARRES3";0,000314874074658615;0,550718241463548;0,179;0,079;1
"DESI1";0,000315343618368124;0,382841154833855;0,382;0,219;1
"TMSB4XP4";0,000316712257049004;0,294750162899842;0,724;0,569;1
"ZNF350";0,000318109014149708;0,404762424997883;0,22;0,105;1
"GNAQ";0,000319335466916727;-0,563753705327448;0,203;0,342;1
"FZD3";0,000320854453126577;-0,57461373993977;0,114;0,254;1
"RIPK2";0,000323853793107127;0,416302120985064;0,439;0,273;1
"ALKBH8";0,000323889972324367;-0,556022789244788;0,065;0,197;1
"NGF";0,000325473812992446;-0,784073404306657;0,008;0,111;1
"CCDC157";0,000327218576574;0,448372275381196;0,228;0,115;1
"NDC1";0,00032749508035456;0,578396857870926;0,301;0,178;1
"RP11-700P18.1";0,000330882133090434;0,244750927386283;0,203;0,097;1
"TSPAN14";0,000332258654213466;0,343282444864845;0,659;0,491;1
"RP11-419C5.2";0,000333934906956574;0,324100225693184;0,268;0,147;1
"ATP5G1";0,000334407528290157;-0,286186420366392;0,537;0,613;1
"C1orf74";0,000335194371630359;0,561264714035537;0,293;0,171;1
"RPL39L";0,000335834560984265;0,531685871316057;0,341;0,201;1
"TRAPPC13";0,000338174360013041;0,443147866440958;0,333;0,195;1
"PSME4";0,000339389885973965;0,379585850764947;0,577;0,416;1
"AC004967.7";0,000341408326202414;0,446270252882158;0,154;0,065;1
"RBM22";0,000341945261556767;0,435531802629614;0,528;0,379;1
"RPS20P35";0,000344855782055163;-0,479229949885462;0,016;0,124;1
"TBX3";0,000345236901755824;-0,56272678644333;0,154;0,314;1
"RP11-613M5.2";0,000345603695388066;-0,300023435451725;0,439;0,622;1
"AC008155.1";0,000347665117967117;0,210888830077027;0,732;0,67;1
"ARHGAP33";0,000349233336142784;0,352539600725432;0,488;0,29;1
"CHPF2";0,000350177346339574;0,445897312734866;0,268;0,145;1
"PPP2R4";0,000351825427685431;0,334275940248055;0,667;0,554;1
"SPDYE5";0,000352145602593767;-0,396910605238092;0,244;0,403;1
"EDAR";0,00035226261707203;-0,619788164730375;0,008;0,11;1
"RP11-599J14.2";0,000353933752945704;-0,513526205245719;0,016;0,126;1
"CIC";0,000356746864678681;0,2562285824784;0,488;0,309;1
"CRIPT";0,000360241192630737;0,401022705139005;0,593;0,483;1
"BRK1";0,000361409345088789;0,122161350963331;0,854;0,814;1
"SPRY1";0,000364976882519881;-0,619096139798914;0,033;0,148;1
"CTD-2619J13.3";0,000365313443666675;0,398263392358781;0,106;0,036;1
"RP11-634H22.1";0,000365313443666675;0,449823140567354;0,106;0,036;1
"RFT1";0,000366579632843593;0,501151231823512;0,366;0,229;1
"CCNE1";0,00036917101392357;0,458393506384795;0,106;0,036;1
"ZBTB20";0,000371526041609042;-0,281139210345306;0,789;0,828;1
"PDPR";0,000372430572879384;0,328951675708065;0,48;0,303;1
"RPL21P120";0,000372492662399118;-0,382698287690727;0,008;0,11;1
"CTB-131B5.2";0,000372567578377842;0,396752732926408;0,211;0,102;1
"AZI2";0,00037369867415476;0,41986135772322;0,496;0,372;1
"BCL2L13";0,000376225930334723;0,439472503304122;0,463;0,321;1
"RP1-182O16.1";0,000377157683949651;-0,405275775255036;0,016;0,126;1
"ATP6V0B";0,000377851669703726;0,359121944714847;0,715;0,55;1
"SLC6A16";0,000378433548829194;0,350601595260887;0,114;0,04;1
"PPP1R12A";0,000380557606786359;-0,326552691192219;0,537;0,698;1
"DDX24";0,000385477098952675;-0,397945449555924;0,439;0,64;1
"SNHG1";0,000386090841090306;0,291994179649898;0,724;0,604;1
"RPL27A";0,000390092465412156;0,0769307633185279;1;0,996;1
"HMGN2P28";0,000390554148348919;-0,428094212968052;0,22;0,415;1
"LAMA5";0,00039122424253583;0,294413558474505;0,74;0,597;1
"AP3S1";0,000391234539271514;0,346359198400673;0,642;0,515;1
"BMPR1A";0,000392290732530203;0,400998741409523;0,358;0,217;1
"NMNAT3";0,000393185417206675;0,252057070504852;0,195;0,088;1
"MBOAT1";0,000397146119341787;0,479778164260499;0,398;0,246;1
"SENP1";0,000400866945183037;0,420774228999882;0,26;0,14;1
"PDLIM2";0,000403725153169439;-0,546880818194661;0,057;0,185;1
"RP11-799B12.4";0,000404384774438814;0,376623586815249;0,114;0,04;1
"RP11-163O17.1";0,000407244586295463;0,336958465039882;0,431;0,286;1
"VAT1";0,000408733463858205;0,208184648670257;0,748;0,71;1
"ZNF519";0,000408835800156827;0,403195183548403;0,211;0,105;1
"CHUK";0,00040967861693257;0,37065593538043;0,146;0,059;1
"MRFAP1L1";0,000411524541405442;-0,427647157656888;0,374;0,544;1
"TM4SF18";0,000414270420331009;-0,709327137219642;0,065;0,189;1
"AL590762.6";0,000414505074239378;-0,41788712650957;0,098;0,247;1
"ID1";0,000414744700979035;-0,830827802642201;0,057;0,181;1
"HSPBL3";0,000417780501654839;0,474888582966655;0,293;0,178;1
"RP11-112H10.4";0,000419467972306001;-0,55254595348025;0,024;0,134;1
"AP1B1";0,000419826902875196;0,415301134779515;0,496;0,352;1
"YWHAE";0,000420575520528419;0,0668841721926898;0,967;0,961;1
"SLC7A5";0,000421975189758152;-0,575529451881818;0,195;0,35;1
"HINT3";0,000422264139835176;0,496757521426473;0,398;0,277;1
"LSG1";0,000422808149396265;0,393302854840773;0,463;0,3;1
"ECE1";0,000423007035247925;0,455949574610121;0,317;0,181;1
"TXNDC9";0,000424373864897939;0,48099650500032;0,398;0,267;1
"CTC-429P9.3";0,000428295831994608;0,394599272587817;0,463;0,306;1
"RP11-752G15.6";0,000429782037702504;0,469811808051713;0,195;0,091;1
"RP11-58B17.1";0,000430285065046954;0,121007996069195;0,228;0,112;1
"FAM120B";0,000430844857056447;-0,341521360016704;0,52;0,597;1
"CPEB4";0,000432132489022694;0,401655795216758;0,293;0,167;1
"AFTPH";0,000432192138466971;0,450065756615559;0,407;0,258;1
"SLC30A6";0,000435693919991819;0,521503475844103;0,293;0,17;1
"UNC5C";0,000437842688311766;-0,464954424239199;0,049;0,171;1
"FIBP";0,000437985392994937;0,448800791463868;0,545;0,395;1
"JADE3";0,00044216280560344;-0,583007009536684;0,041;0,159;1
"CRCP";0,000443798088525795;0,398006545287756;0,39;0,239;1
"ATRN";0,000445297342186553;0,336868973975136;0,48;0,311;1
"RP11-550F7.1";0,000446738587722257;0,351870153138568;0,341;0,218;1
"BRAF";0,000446977715030713;0,400691412694706;0,512;0,375;1
"THOP1";0,000449461886601975;0,436980511077305;0,333;0,197;1
"ZNF529";0,000451226256700284;0,446579797575725;0,211;0,109;1
"PWP1";0,000452144106094916;-0,34680715753602;0,439;0,535;1
"STXBP3";0,000452722869639254;0,433962608668738;0,528;0,406;1
"ZBTB11";0,000452800485152325;0,565997667114236;0,285;0,168;1
"CCT6A";0,000455773802084643;0,194843949371873;0,789;0,733;1
"VDAC1";0,000456491808995802;0,256999777006839;0,691;0,607;1
"C3orf58";0,000460203854889964;0,492039922443256;0,366;0,235;1
"AE000659.23";0,000461649810115064;-0,228300401793326;0,033;0,153;1
"ABT1";0,000462438359824346;-0,604564078219146;0,122;0,268;1
"SNORD55";0,00046244264702228;0,536312378500722;0,195;0,089;1
"CBWD3";0,000463157784417386;0,240179159231843;0,244;0,133;1
"TMPRSS5";0,000470911824369539;-0,731484078543073;0,098;0,227;1
"CCDC9";0,000471711293938687;0,349873483260332;0,211;0,103;1
"RP4-612B15.2";0,000471923112699273;-0,406050464158545;0,22;0,391;1
"TGIF2";0,000472834324162723;0,436811944143994;0,463;0,32;1
"RP11-508N22.2";0,000474001247050411;0,243609198221235;0,106;0,036;1
"TFDP1";0,000476054406431849;0,456481751272598;0,374;0,227;1
"OSBPL8";0,000480050207008982;0,349656945299377;0,618;0,479;1
"PUS10";0,000481345159434089;0,34822087415999;0,163;0,07;1
"CCDC162P";0,000487342555573544;-0,414759434277765;0,008;0,107;1
"ATP6AP1L";0,000487745985535969;0,488951197161217;0,122;0,046;1
"CNOT6";0,000491562370005702;0,455920147500582;0,325;0,196;1
"AC093724.2";0,0004939905628236;0,350835845764141;0,114;0,043;1
"CASKIN2";0,000495307955285844;0,279905850929356;0,276;0,147;1
"RP11-308N19.1";0,000496512681184601;-0,403243082548283;0,423;0,549;1
"ADAM28";0,000501957714279593;-0,514721761826657;0,008;0,105;1
"LINC00461";0,000502396779871122;0,34948451464274;0,106;0,037;1
"CDK5RAP2";0,000502765540624622;0,382442698010814;0,52;0,365;1
"MSANTD4";0,00050336351677119;-0,62550981574565;0,049;0,17;1
"MTPAP";0,000507988677752962;0,371781651677873;0,634;0,487;1
"RCOR3";0,000512248617752979;0,387992383028035;0,61;0,459;1
"AP1AR";0,00051565860326778;0,536542448165604;0,293;0,17;1
"HDDC2";0,000517494879030363;-0,499027911738645;0,236;0,398;1
"LIPA";0,00051755440494346;0,441949711248152;0,488;0,336;1
"RP3-394A18.1";0,000518198196363206;0,228264102528821;0,301;0,172;1
"CHD3";0,00051941987122389;-0,422257534952166;0,407;0,544;1
"C1orf109";0,000520515730490948;0,455036557218462;0,309;0,176;1
"ERN1";0,000523085036436522;-0,366063891642842;0,065;0,196;1
"FTSJ3";0,000523399103342744;-0,526904953515474;0,236;0,395;1
"VRK1";0,000523888611900558;0,492321069590284;0,268;0,143;1
"PFDN4";0,000524778353432206;0,395290254971226;0,545;0,402;1
"MRPL21";0,000525403837537811;0,422179510981882;0,593;0,419;1
"HIGD1A";0,000527693777345398;0,324198730641819;0,74;0,565;1
"VPS37A";0,000527777253888046;0,436530869079586;0,496;0,357;1
"TRO";0,000527871736554046;-0,535227043053648;0,146;0,301;1
"NTF4";0,000528515071283035;-0,595256063229222;0,033;0,147;1
"DHPS";0,000530580736257176;0,354447248119472;0,683;0,509;1
"SLC9A3";0,000531279440374166;0,264078921542397;0,179;0,082;1
"ATG3";0,000531400935691333;0,382374093859112;0,659;0,477;1
"PYURF";0,000531877562894966;-0,198175556501174;0,683;0,765;1
"KLHL18";0,000535752914791298;0,474015168416711;0,293;0,168;1
"GCLM";0,000537663450935033;0,484989621848751;0,187;0,092;1
"GART";0,000537942154112608;0,404762577783728;0,561;0,43;1
"UBA3";0,000545708200531124;0,382178093805226;0,618;0,454;1
"GBAS";0,000550136057113374;0,293877829254015;0,724;0,612;1
"TMED7";0,000554217285206837;0,444739643981866;0,447;0,338;1
"RP11-587D21.1";0,000555209161329787;-0,418721702072356;0,057;0,18;1
"GRHPR";0,000557158543584875;-0,305686012607616;0,472;0,65;1
"CTD-2192J16.22";0,000560134669502409;-0,301483896993829;0,171;0,334;1
"ZBED1";0,000562164937943425;-0,513100527559759;0,138;0,29;1
"SPATA20";0,000565623247063869;-0,466518140206481;0,293;0,47;1
"HPS5";0,00056847979853903;0,521305410915536;0,341;0,217;1
"TNKS";0,000568925147929368;0,356485147347347;0,496;0,34;1
"ECI2";0,000570833539516546;-0,597101417473244;0,171;0,317;1
"FAM213A";0,000573403667762039;0,399756950004759;0,48;0,341;1
"CPSF3";0,000573757596816392;0,47010767427917;0,431;0,294;1
"CTD-2561J22.5";0,000573994638349943;-0,448454047615405;0,008;0,104;1
"FKBP4";0,000576623402050782;0,341847331772712;0,602;0,456;1
"PRKY";0,000576747200638305;-0,442425905118555;0,016;0,116;1
"C9orf129";0,000578648857120436;-0,542552379311717;0,041;0,157;1
"UBXN4";0,00058074389608939;0,231559427254715;0,813;0,721;1
"ACTL6A";0,00058382241335153;0,367844344137476;0,618;0,461;1
"NEDD4L";0,00058475401998121;0,342679148910271;0,642;0,492;1
"C2orf15";0,000584824937165997;0,421351667726364;0,106;0,037;1
"ARF5";0,000587659399408511;0,191058213149483;0,862;0,779;1
"IL27RA";0,00058957148102681;0,539490405477523;0,179;0,085;1
"HIBCH";0,000591547093885243;0,397120455055035;0,561;0,395;1
"ODC1";0,000593623757793797;0,484138822624113;0,317;0,186;1
"RP11-540A21.3";0,000594832664924102;0,353157093616656;0,228;0,114;1
"GADD45A";0,000599567465972773;0,492836479395629;0,228;0,117;1
"MMS19";0,000599704837168162;0,441503104038361;0,512;0,369;1
"AC010907.3";0,000602634946867074;0,38147392039656;0,382;0,256;1
"RNU12.1";0,000604876608484686;-0,709999336239063;0,024;0,13;1
"FBL";0,000605340554075645;0,149430454273111;0,813;0,765;1
"GPRC5A";0,000608184209754686;0,47567064319561;0,301;0,17;1
"SUZ12P";0,000610462921526323;0,444761925344841;0,252;0,139;1
"SLC25A5";0,000611353029825423;0,121993396001733;0,927;0,879;1
"RPN2";0,000611479340053719;0,177997705994033;0,927;0,857;1
"RP11-215A21.2";0,0006160522261922;-0,296301506306185;0,512;0,659;1
"RPS21";0,000616782192412052;-0,0547189214923525;0,976;0,97;1
"MCCC1";0,000618733633891508;0,392486819857815;0,569;0,425;1
"PBLD";0,000619444971232792;0,381243710850397;0,195;0,094;1
"NDUFA6";0,000622521620989679;0,270263271878411;0,724;0,602;1
"VTI1B";0,000623028628312684;-0,423971085624456;0,26;0,426;1
"RTTN";0,000624636479918849;0,245201627081255;0,341;0,199;1
"PLS1";0,000624943076824953;0,417214987252595;0,138;0,057;1
"SORT1";0,000627316561832773;0,402378553723498;0,496;0,352;1
"SEPT1";0,000632955501470433;0,294108642557585;0,114;0,043;1
"MYH11";0,000634471562392246;-1,01956977431984;0,228;0,332;1
"RHBDD3";0,000635791241227905;0,490933175246735;0,35;0,219;1
"RAD1";0,000636410765529091;0,435160811659007;0,358;0,226;1
"RBM14";0,000639086667519878;0,406092500590894;0,528;0,404;1
"UROD";0,000640024421688273;0,407158839227733;0,593;0,435;1
"GPHN";0,000640360828508087;0,397413137891161;0,415;0,274;1
"CTD-2061E19.1";0,000642915062822732;-0,370786304105881;0,008;0,102;1
"RP11-179H18.5";0,000643713638254954;-0,289964283359897;0,024;0,133;1
"C21orf33";0,000644967695390034;-0,361572985407732;0,016;0,115;1
"PAX8-AS1";0,000644973716985114;0,299797354147873;0,423;0,262;1
"NFS1";0,000651625636745351;0,432123651410123;0,382;0,237;1
"SEPHS2";0,000651704995468368;0,517741251576806;0,309;0,189;1
"TP53I13";0,000654257928700691;0,47496921273807;0,374;0,234;1
"INTS6";0,000654919119076909;-0,365722116117466;0,407;0,546;1
"AFF4";0,000657043550220205;-0,283629404439547;0,602;0,71;1
"RP11-373A9.1";0,0006603350721994;-0,255706983427819;0,675;0,824;1
"ATF4";0,000666435317055947;0,121008619652006;0,894;0,877;1
"RP11-533F5.2";0,000667742749016711;0,32578075501463;0,179;0,084;1
"SMS";0,000668593725899698;0,407679979754344;0,545;0,397;1
"TMEM38B";0,000668893916675874;0,461937493163115;0,171;0,078;1
"ITFG1";0,000671865846639565;0,329969315845215;0,707;0,56;1
"TEKT4P2";0,000676316255830915;-0,378680078315568;0,081;0,206;1
"RP11-505O17.3";0,000676608179404369;0,366168926170683;0,236;0,13;1
"BCAP29";0,000678073632017489;0,449264780588749;0,439;0,321;1
"ZNF473";0,000682878566223816;0,504559836745123;0,195;0,097;1
"MTMR12";0,000683150245040654;0,371177308373926;0,528;0,371;1
"PITX1";0,000687061763752628;0,33626783926856;0,252;0,13;1
"TRMT61B";0,000691057140298984;0,445777858123227;0,423;0,277;1
"ZDHHC15";0,000693100997558574;0,465282369063843;0,163;0,074;1
"FAM83G";0,00069504092221715;0,306793383715315;0,211;0,103;1
"MLLT6";0,000700049913886154;-0,393690056821418;0,341;0,498;1
"GOLGA8A";0,000700530627356313;0,376518048814606;0,52;0,368;1
"MYBPC1";0,000702003245914666;-0,502807055009339;0,008;0,101;1
"BACE1-AS";0,000705216452762821;-0,546559300426046;0,138;0,282;1
"EXTL1";0,000708220316189882;0,410449143269437;0,106;0,038;1
"GPRASP1";0,000708411961028627;-0,465470979405838;0,033;0,14;1
"RP5-1102E8.2";0,000708436782730776;-0,162478586940542;0,805;0,868;1
"GXYLT1";0,000708940869332077;0,317381219755949;0,13;0,053;1
"RP11-109G10.1";0,000709290181364183;0,314117588140892;0,114;0,044;1
"SECISBP2";0,000711195647952088;-0,445652555597253;0,366;0,506;1
"GRIN2C";0,000712125440451995;-0,388281670087735;0,033;0,144;1
"PSMC3";0,000714170194166999;0,304279775246902;0,699;0,577;1
"GORAB";0,000719623825672716;0,453912686548934;0,203;0,101;1
"SLC33A1";0,000720679338402504;0,373169018119279;0,325;0,201;1
"C11orf1";0,000723350007605489;-0,540901449303217;0,22;0,352;1
"C1orf210";0,000724458717890515;0,445470854060338;0,268;0,144;1
"POLR2E";0,000725191949789473;0,251788231071806;0,789;0,655;1
"SECISBP2L";0,000725680544589408;-0,485365660849882;0,309;0,446;1
"RAB13";0,000727860541667379;0,326761091470345;0,667;0,506;1
"CASP1";0,000727891478248523;0,522858704122861;0,122;0,048;1
"KCNK5";0,000728464551368381;-0,617150536799959;0,041;0,152;1
"TBC1D12";0,000728544921175703;0,377717686883661;0,138;0,058;1
"SUN2";0,000732040387509089;0,389283910794123;0,585;0,493;1
"AC139666.1";0,000732409529725393;-0,541829244913687;0,22;0,365;1
"RP11-202G11.1";0,000734115299391859;-0,374754942928856;0,081;0,217;1
"RPL12L3";0,000735345223104691;-0,3308722703411;0,423;0,585;1
"RPA1";0,000736333251226132;0,364008409605561;0,593;0,508;1
"C19orf44";0,000740101556598387;0,425433943523289;0,236;0,125;1
"ATP6V1A";0,000740356806421326;0,491213749836877;0,472;0,358;1
"MIS18BP1";0,000740394591178902;0,453976006884203;0,488;0,362;1
"CCDC51";0,000744166191440441;0,503858453144665;0,244;0,129;1
"VPS29";0,000744638510512649;0,297288758775846;0,667;0,559;1
"ST13";0,00074824511999294;0,0345392170323846;0,894;0,936;1
"AC006942.4";0,000748750984681089;0,366739119407375;0,106;0,038;1
"KPNA3";0,000750700451434942;0,497501460402736;0,366;0,244;1
"HDGF";0,000755556580151883;0,396266569052193;0,455;0,299;1
"SRA1";0,000758455989520571;0,435405974966797;0,488;0,34;1
"PTMAP3";0,000758834713290346;0,188728251075034;0,789;0,734;1
"APEX1";0,000762342359034129;-0,108040348393381;0,797;0,837;1
"BUD31";0,000765969322159923;0,355294925242383;0,659;0,492;1
"DVL3";0,00076685452292436;0,428972003069893;0,374;0,244;1
"APBA1";0,000766891738558867;0,413411611572088;0,146;0,063;1
"PC";0,000768479068464275;0,420114633780755;0,244;0,131;1
"NOTCH3";0,000770704435475202;0,323065809791806;0,39;0,243;1
"TXNRD3";0,000770989251399217;0,392713005102203;0,171;0,078;1
"TMF1";0,000773942120169801;0,435041553484523;0,496;0,369;1
"TACC2";0,00077467061731794;0,314924255094239;0,593;0,422;1
"ABCE1";0,000775694969239939;0,461327891844952;0,463;0,338;1
"RPL31P61";0,000775967146961909;-0,394045679187822;0,057;0,182;1
"ITSN2";0,000776925817204874;0,475366892367645;0,431;0,314;1
"AGAP2-AS1";0,000777056506546145;0,392996432724877;0,146;0,063;1
"PRSS53";0,000779104409781056;0,401129514907543;0,146;0,063;1
"AC005522.8";0,000779256931288691;0,269257996603543;0,13;0,054;1
"KHDRBS3";0,000781530184650786;0,407760699495184;0,195;0,095;1
"LARGE";0,000781662919944606;0,361604809564892;0,268;0,145;1
"LAMC1";0,000782279269638105;-0,514209854441304;0,179;0,323;1
"SLC22A18";0,000783150964158243;0,44906983042304;0,244;0,128;1
"ZSWIM8";0,00078315666460426;-0,401628190806217;0,106;0,247;1
"RWDD3";0,000783885070857921;0,487514292216847;0,325;0,205;1
"ORC5";0,000789306298156005;0,402619451348196;0,366;0,219;1
"TMEM206";0,000793495597436859;0,483267933849969;0,268;0,15;1
"PDIA3P1";0,000794154323661718;-0,207104209128778;0,74;0,836;1
"PICALM";0,00079526565680565;0,413530616635281;0,447;0,305;1
"HELZ2";0,000795338545990772;0,236266743683033;0,122;0,048;1
"LSM8";0,000798230372944839;0,342826068952107;0,602;0,421;1
"ERBIN";0,000798518781884777;0,417017613505683;0,512;0,399;1
"MAP3K1";0,000798518781884777;0,336452314403194;0,545;0,395;1
"ZNF146";0,000807398676676553;0,348883027042602;0,634;0,528;1
"MRPL4";0,000807438062132914;0,305821949246254;0,593;0,493;1
"COQ2";0,000811483727469904;0,527151618180922;0,228;0,123;1
"ABCC5";0,000812899783278088;0,397217725632397;0,415;0,267;1
