"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","fdr"
"HPV16-E1",0,0.664930328570186,0.543,0.082,0,0
"HPV16-E7",0,0.442004558340092,0.464,0.125,0,0
"HPV16-E5",0,1.09823827781616,0.832,0.19,0,0
"SPRR2A",2.08564017582088e-96,-0.223813360693709,0.12,0.147,5.21305761946429e-92,9.68779861668799e-94
"GAPDH",7.94700722634652e-95,0.0190305178676349,1,0.995,1.98635445622531e-90,2.95310788531037e-92
"PTN",2.42638110294195e-93,0.247365170314766,0.844,0.641,6.06473956680341e-89,7.51369348211025e-91
"FBL",4.09761809037659e-92,0.334409004240445,0.872,0.75,1.02419964168963e-87,1.08762491598853e-89
"HIST1H4C",2.30053178023136e-90,0.236513689599218,0.703,0.578,5.75017918468829e-86,5.34298505958734e-88
"S100A9",1.76652438966223e-89,-0.0775093658905999,0.705,0.597,4.41542771196075e-85,3.64689146221381e-87
"DST",2.20387750316861e-87,0.378012611924773,0.813,0.522,5.50859181916993e-83,4.09480440088727e-85
"ALDH3A1",2.57191390174818e-87,0.420209538639386,0.71,0.406,6.42849879741958e-83,4.34419639040738e-85
"SPRR1B",5.75218413483977e-86,-0.214771929951185,0.099,0.14,1.4377584245032e-81,8.90629843544358e-84
"TUBA1B",1.95265506848684e-83,0.168952609034854,0.945,0.881,4.88066134368285e-79,2.7907947055758e-81
"FOS",2.72864516003251e-83,0.186256932615756,0.911,0.818,6.82024857750125e-79,3.62130193381457e-81
"PRSS22",7.8234169617087e-82,-0.175727977373628,0.233,0.24,1.95546306957909e-77,9.69060580990317e-80
"IGFBP2",2.89934003920597e-81,0.459688692195547,0.779,0.444,7.24690042799531e-77,3.36685862052793e-79
"KRT6A",4.12918287809375e-81,-0.0921555867374191,0.586,0.522,1.03208926037953e-76,4.51295399264599e-79
"CKS1B",8.17399195462929e-76,0.220449550127554,0.862,0.695,2.04308928905959e-71,8.43737613983401e-74
"IFITM1",9.66327138005809e-75,0.170905836741184,0.76,0.616,2.41533468144552e-70,9.44966222323575e-73
"RHCG",1.8812811679564e-74,-0.118516661484632,0.146,0.138,4.70226227930703e-70,1.7477102050315e-72
"KRT5",3.48693596591e-73,0.207507184130036,0.985,0.905,8.71559644679204e-69,3.08510810698132e-71
"S100A8",2.79799649991864e-71,-0.0456676921388712,0.757,0.648,6.99359225154664e-67,2.36303522584038e-69
"SDCBP2",8.88765410990895e-71,-0.129198870190475,0.282,0.305,2.22146914477174e-66,7.1796788418308e-69
"HMGN2",1.34522391944639e-70,0.0874433494975093,0.941,0.886,3.36238718665625e-66,1.04142751763808e-68
"TK1",1.93129785192487e-70,0.312908276183193,0.705,0.439,4.8272789808862e-66,1.43534056355056e-68
"SMC4",2.47125966062641e-70,0.139533538682313,0.764,0.634,6.1769135217357e-66,1.76600017286302e-68
"IL1RN",1.55657331741143e-68,-0.132538002352064,0.201,0.214,3.89065500686986e-64,1.07115304583349e-66
"PTTG1",1.04842497837598e-67,0.231714769849206,0.852,0.672,2.62053823345077e-63,6.95704860650919e-66
"C15orf48",4.61213135306663e-67,-0.0911484412062545,0.309,0.265,1.15280223169901e-62,2.95494484620614e-65
"KRT15",1.44675249801739e-66,0.373142440076593,0.932,0.767,3.61615786879446e-62,8.96022047105436e-65
"HMGB2",2.74148933087383e-66,0.231759713236478,0.855,0.695,6.85235258251915e-62,1.64312489573019e-64
"PI3",1.00851840831777e-65,-0.0674258168487278,0.178,0.121,2.52079176159026e-61,5.85571000829504e-64
"AC090498.1",2.60588389479884e-64,0.126161940071892,0.835,0.719,6.5134067950497e-60,1.46719159895038e-62
"SPRR3",2.75683039816764e-64,-0.216618157812963,0.209,0.191,6.89069758022001e-60,1.50652672935161e-62
"KRT13",4.36665120152303e-63,0.0198634042653552,0.583,0.434,1.09144446782068e-58,2.31806798069423e-61
"C12orf75",5.06839789270797e-62,0.217843869240017,0.554,0.437,1.26684605328236e-57,2.61585646795872e-60
"PEBP1",4.07235907674286e-60,0.161658686662947,0.815,0.685,1.01788615123188e-55,2.0449846390779e-58
"CTNNAL1",5.83027427711624e-60,0.146909920499883,0.513,0.372,1.4572770555652e-55,2.85069726496894e-58
"CDK4",1.28969665625712e-59,0.103470629626672,0.691,0.578,3.22359679231467e-55,6.14424714698905e-58
"KRT16",1.40420906888983e-59,-0.2749136637915,0.354,0.403,3.50982056769014e-55,6.52255112499328e-58
"KRT6B",9.93635731903355e-59,-0.0674010569297428,0.17,0.146,2.48359251189244e-54,4.50286631677179e-57
"CSRP2",5.29764069319171e-58,0.116472694886823,0.698,0.59,1.32414529126327e-53,2.34357533522624e-56
"ATP5G3",6.374610980535e-58,0.139463616303339,0.953,0.877,1.59333401458472e-53,2.75442493065908e-56
"PHGDH",1.29718350468599e-57,0.14685852090504,0.488,0.337,3.24231016996263e-53,5.47765216296948e-56
"PA2G4",3.23242439033393e-57,0.148701573029701,0.849,0.73,8.07944476363967e-53,1.33463211494232e-55
"COL17A1",3.14092185791192e-55,0.301307033917234,0.626,0.347,7.85073418385084e-51,1.2686593069566e-53
"PRKDC",3.39769148244743e-55,0.111927866456402,0.657,0.531,8.49252986037734e-51,1.34317250518879e-53
"NDRG2",7.40239579742463e-55,-0.128202726155548,0.19,0.187,1.85022882956629e-50,2.86534403991978e-53
"SOX2",8.11126245871603e-55,0.22352184683317,0.72,0.511,2.02741005155607e-50,3.07565829557028e-53
"ECI1",1.89427130269299e-54,0.187593864042225,0.657,0.502,4.73473112108113e-50,7.03911216080715e-53
"TMPRSS11D",2.93542705442709e-54,-0.0484358887379352,0.234,0.199,7.3370999225405e-50,1.06941636610304e-52
"THOC3",4.1186895181683e-54,0.178362444424474,0.631,0.44,1.02946644506617e-49,1.44453191211542e-52
"RPSA",4.12057003994173e-54,0.0288177208095939,0.973,0.938,1.02993648148344e-49,1.44453191211542e-52
"MIF",4.76613593282213e-54,-0.0128706160893934,0.959,0.934,1.19129567640889e-49,1.63990380799695e-52
"LDHB",1.59116864937925e-53,0.0237083322360914,0.501,0.499,3.97712603912345e-49,5.37525700099392e-52
"RAN",3.32032887063251e-53,0.0930449442872838,0.931,0.882,8.29916201214596e-49,1.10163768600629e-51
"HSPA2",1.45790752057868e-52,0.196939151246807,0.669,0.452,3.6440398476864e-48,4.75226697058803e-51
"EGR1",3.62990472083285e-52,0.226581272449196,0.804,0.666,9.07294684972172e-48,1.16282120194956e-50
"UBE2S",4.48331747560669e-52,0.0528216988269602,0.698,0.626,1.12060520302789e-47,1.41186506265716e-50
"CEBPD",8.35871474709836e-52,0.192333821791641,0.926,0.88,2.08926075103724e-47,2.58841533335146e-50
"S100A7",3.42874463779583e-51,-0.0940331553244041,0.273,0.196,8.57014722217067e-47,1.04436189131552e-49
"SHMT2",9.35983696579424e-51,0.129777263734273,0.52,0.371,2.33949124960027e-46,2.80493178749124e-49
"ZFP36L1",1.09625309996634e-50,0.183282662455458,0.889,0.776,2.74008462336586e-46,3.23307660275786e-49
"SAA2",3.19568816541548e-50,-0.0933156029218297,0.153,0.164,7.98762256945599e-46,9.27748220522181e-49
"LCN2",9.52482238968301e-50,-0.160986531595014,0.383,0.329,2.38072935630127e-45,2.72263384615862e-48
"RPL17",1.02401630740712e-49,0.0751798197526878,0.889,0.841,2.5595287603641e-45,2.88276105933702e-48
"MRPL11",2.31416066930461e-49,0.126934534446798,0.644,0.511,5.78424459292686e-45,6.41747839338501e-48
"SERPINB1",2.51557255618034e-49,-0.0830250802244587,0.417,0.394,6.28767360417276e-45,6.87343207262216e-48
"RFC4",1.24032873220249e-48,0.203575482416648,0.565,0.36,3.10020166614012e-44,3.33989968758294e-47
"CYC1",1.71081449724255e-48,0.117670526536349,0.879,0.802,4.27618083585775e-44,4.54099047982379e-47
"COX6C",3.77630436506366e-48,0.0700674087106496,0.989,0.97,9.43887276047662e-44,9.88221621167363e-47
"NFIA",3.83850856307838e-48,0.147186716649097,0.503,0.336,9.59435215341441e-44,9.90548459749949e-47
"SERPINF1",5.77148625289982e-48,0.00798092757755831,0.61,0.575,1.44258298891231e-43,1.46896184354628e-46
"ATP1B3",8.32940189908624e-48,0.297307503212315,0.91,0.725,2.08193400467661e-43,2.09135523358138e-46
"PTRF",9.65386573774042e-48,0.156542962094098,0.531,0.355,2.41298374114822e-43,2.39158433876289e-46
"SOCS3",2.3393556888005e-47,0.236960752543806,0.634,0.476,5.84721954415685e-43,5.71910903919912e-46
"RRM1",2.6773768471738e-46,0.184412141176525,0.536,0.329,6.69210342951091e-42,6.46047556110249e-45
"PTMS",2.96694482974992e-46,0.180159842081547,0.798,0.656,7.41587860195992e-42,7.06741473548122e-45
"SNRPF",4.48581632767055e-46,0.0625635278396979,0.9,0.848,1.12122979110125e-41,1.05501857427998e-44
"TSC22D1",2.20177404430752e-45,0.243507165369059,0.856,0.697,5.50333422374664e-41,5.11362021790421e-44
"LY6D",9.15096708096012e-45,-0.173456676451962,0.423,0.441,2.28728422188598e-40,2.09907368350912e-43
"IMPA2",1.34496746013071e-44,0.237680216798649,0.585,0.365,3.36174616659671e-40,3.04749944014983e-43
"PDZK1IP1",2.84232931230247e-44,-0.104107218986547,0.487,0.439,7.10440211610002e-40,6.36270826778071e-43
"IFITM3",3.03154440623484e-44,0.125455297907926,0.962,0.93,7.57734524338397e-40,6.70548750807658e-43
"ALDH7A1",5.42365683842227e-44,0.111055117864698,0.373,0.244,1.35564302676365e-39,1.1855475771516e-42
"ANKH",6.32631272929792e-44,0.239757852212739,0.444,0.221,1.58126186668801e-39,1.36677779663204e-42
"ATP5B",8.05689692877218e-44,0.148797200953502,0.933,0.847,2.01382138734661e-39,1.72065683835158e-42
"NTRK2",1.43937475733796e-43,0.146019407056966,0.604,0.465,3.59771720596624e-39,3.03904352174311e-42
"SLPI",2.6020168898618e-43,0.0123218810642389,0.615,0.458,6.50374121620956e-39,5.43207570939687e-42
"TMPRSS2",3.36356082954217e-43,-0.136589417243448,0.139,0.207,8.40722029344066e-39,6.94388446809929e-42
"AHCY",3.53496520797886e-43,0.0121658376303401,0.562,0.512,8.83564553734316e-39,7.21754434771947e-42
"UBE2T",4.32915017020717e-43,0.177368648439217,0.553,0.359,1.08207108504328e-38,8.74300110461406e-42
"TMEM106C",5.97194230309589e-43,0.123924541918695,0.597,0.463,1.49268697865882e-38,1.19310417195185e-41
"ZWINT",3.86594493813489e-42,0.144898544356373,0.549,0.37,9.66292937286815e-38,7.6414103138879e-41
"NDUFB9",9.48686257604735e-42,0.133415898232166,0.955,0.886,2.37124130088304e-37,1.85543059645221e-40
"KIAA0101",1.01008280566752e-41,0.127811214923553,0.585,0.432,2.52470197276597e-37,1.95493109680235e-40
"NCCRP1",1.19721144934474e-41,-0.0437318864872267,0.209,0.212,2.99243001763718e-37,2.29321533286859e-40
"SLC1A5",1.6756474378913e-41,0.0996762781279326,0.577,0.451,4.1882807710093e-37,3.17689075469595e-40
"GGH",2.62779284949891e-41,0.19106149607923,0.732,0.504,6.56816822732254e-37,4.93175668118079e-40
"H1FX",2.9230265869178e-41,0.136017600670423,0.733,0.603,7.30610495400105e-37,5.43098339849328e-40
"IFI16",4.06940873365663e-41,0.150129796478466,0.802,0.677,1.01714871297747e-36,7.48610042290497e-40
"CSTA",4.97808910627291e-41,0.00901188795359564,0.913,0.879,1.24427337211291e-36,9.06793094064222e-40
"TERF1",5.17599232107841e-41,0.110990148638617,0.527,0.389,1.29373928065355e-36,9.33688711899387e-40
"TP63",1.09287473080419e-40,0.21273106681676,0.556,0.339,2.73164038964507e-36,1.95246274022518e-39
"SERINC2",1.23883299122089e-40,-0.0862867979289571,0.26,0.269,3.09646306155661e-36,2.19214447398896e-39
"RHOV",1.53936567278212e-40,-0.106999017267785,0.388,0.399,3.8476444991189e-36,2.69824662266903e-39
"ATAD2",2.15238178647799e-40,0.125002556886276,0.476,0.326,5.37987827530174e-36,3.73750033577206e-39
"NFIB",7.20443363829112e-40,-0.0577494219739857,0.543,0.46,1.80074818789086e-35,1.23942941666156e-38
"HSP90AA1",1.18175782685999e-39,0.07570747917175,0.97,0.936,2.95380368823654e-35,2.01440921312464e-38
"TMSB10",1.53642500709121e-39,-0.0363532784754383,1,0.999,3.84029430522447e-35,2.5951615119777e-38
"APOL1",3.11751325573356e-39,-0.0414284551937975,0.357,0.349,7.79222438270602e-35,5.21832399022788e-38
"UNG",4.38526440920935e-39,0.128007002456418,0.413,0.255,1.09609683908188e-34,7.22058341277114e-38
"CSTB",4.39142048247114e-39,-0.0393879404572639,0.959,0.936,1.09763554959366e-34,7.22058341277114e-38
"MOXD1",6.29853739116435e-39,0.162572334683332,0.385,0.254,1.57431942092153e-34,1.02152592859488e-37
"CDCA7L",6.32268470335902e-39,0.12240399018845,0.285,0.128,1.58035504160459e-34,1.02152592859488e-37
"E2F1",8.92558163012838e-39,0.131609080010112,0.346,0.209,2.23094912845059e-34,1.42963195420505e-37
"JUN",1.2849578163942e-38,0.0916364918599806,0.904,0.838,3.2117520620773e-34,2.04055694261574e-37
"RPS20",1.90447820085391e-38,0.117832255402042,0.998,0.989,4.76024326303436e-34,2.99874618405642e-37
"NGFRAP1",2.16756258399673e-38,0.167920167020895,0.708,0.574,5.41782267869983e-34,3.38431200089574e-37
"PVRL4",4.09998170094504e-38,-0.107387347023883,0.213,0.23,1.02479042615121e-33,6.3481383336299e-37
"CDCA7",5.368337792993e-38,0.107719561830459,0.413,0.269,1.3418160313586e-33,8.24328233006693e-37
"GRN",6.47054294419227e-38,-0.133063737629712,0.566,0.584,1.61731220890086e-33,9.85431868058134e-37
"TMSB4X",7.06696464236375e-38,-0.0300978468267763,0.996,0.991,1.76638781235882e-33,1.06751384597657e-36
"ERO1A",8.61831719241586e-38,-0.089995891592657,0.288,0.259,2.15414838224434e-33,1.29135752770231e-36
"CDKN1C",9.31475234767554e-38,0.286784101220688,0.49,0.253,2.3282223493015e-33,1.38454478895849e-36
"TCTEX1D2",1.01901222349537e-37,0.17668208193337,0.548,0.37,2.54702105262669e-33,1.50263865972572e-36
"PIGX",1.16937298039832e-37,0.100068662316637,0.57,0.455,2.9228477645056e-33,1.71078346266148e-36
"SOX4",2.57930733191756e-37,0.0375613578940919,0.85,0.799,6.44697867612793e-33,3.74402579898658e-36
"ANXA1",3.71228650495929e-37,-0.0377659584317767,0.725,0.627,9.27886011914574e-33,5.34684366373206e-36
"MYC",4.6057962772448e-37,0.206582775997976,0.649,0.475,1.15121877949734e-32,6.58274575624679e-36
"TYMS",1.74035949160412e-36,0.0952124936773279,0.577,0.452,4.3500285492645e-32,2.46838773694691e-35
"TEX30",2.84441674285322e-36,0.0936612627022619,0.443,0.321,7.10961964876163e-32,4.00373205168279e-35
"RPL39L",4.03881674231117e-36,0.137193150336752,0.501,0.393,1.00950224474068e-31,5.64219662196553e-35
"LAPTM4B",4.3948369454342e-36,0.144803400984597,0.728,0.575,1.09848949451128e-31,6.09373660046025e-35
"LMO4",8.26388166217484e-36,-0.0182224818813717,0.845,0.794,2.0655572214606e-31,1.13735497246821e-34
"LSM3",1.06367598610021e-35,0.13544543466073,0.838,0.736,2.65865812725747e-31,1.45316910453985e-34
"LMNB1",1.08264725951075e-35,0.0841141154134535,0.371,0.241,2.70607682514711e-31,1.46829095486932e-34
"GINS2",1.21982440179154e-35,0.171567060464346,0.457,0.264,3.04895109227796e-31,1.6423432887889e-34
"CENPK",4.92729891501861e-35,0.0932511823853375,0.425,0.288,1.2315783638089e-30,6.58627437705365e-34
"CD24",5.08382108938917e-35,-0.311930645431752,0.688,0.733,1.27070108129282e-30,6.74695684577505e-34
"RALY",1.09901248109344e-34,0.00700479933145681,0.716,0.688,2.74698169649306e-30,1.4482022623203e-33
"RHOB",2.86816461406037e-34,0.0604479084936725,0.591,0.498,7.16897745284389e-30,3.75285200910152e-33
"CDK1",4.61810678591983e-34,0.229321774415729,0.523,0.301,1.15429579114066e-29,6.00030937639094e-33
"EIF2S2",4.8620756993161e-34,-0.0281437301972132,0.849,0.834,1.21527582104406e-29,6.27342822870091e-33
"CDT1",5.78495928454254e-34,0.13180232727729,0.366,0.21,1.44595057317141e-29,7.41272713840003e-33
"SLC38A2",5.83294526337242e-34,0.0830899913051298,0.683,0.583,1.45794466857994e-29,7.42302212283969e-33
"TUBB4B",1.00578828518292e-33,0.134424925666566,0.864,0.787,2.51396781881471e-29,1.27126165569379e-32
"ASCL2",1.39675383195743e-33,0.165978625128962,0.393,0.193,3.4911862029776e-29,1.75349231066007e-32
"SRD5A3",1.71666516025809e-33,-0.0510558027485564,0.327,0.297,4.29080456806509e-29,2.14064689111377e-32
"PRIM1",2.15758909071922e-33,0.0695301250481959,0.286,0.181,5.3928939322527e-29,2.67253368703755e-32
"C8orf59",6.54942858200932e-33,0.137151708585966,0.75,0.629,1.63702967407323e-28,8.05883331481677e-32
"ZFP36L2",1.56271630012372e-32,0.11665467670626,0.765,0.658,3.90600939215925e-28,1.91021505633545e-31
"KRT18",1.60605205808367e-32,0.171708930056592,0.916,0.804,4.01432711918014e-28,1.95035602870553e-31
"SLBP",3.45556612211225e-32,0.0763615219504029,0.59,0.48,8.63718752221958e-28,4.16911808758738e-31
"FBXO17",3.64588148435093e-32,0.162908995376257,0.309,0.123,9.11288077013516e-28,4.37035341801551e-31
"CDKN2C",7.53924484148124e-32,0.191806289603545,0.527,0.304,1.88443424812823e-27,8.97943392017445e-31
"STRA13",1.04652843012165e-31,0.116169456779385,0.695,0.577,2.61579781108906e-27,1.23850307208027e-30
"CDKN1A",2.94237698285887e-31,-0.147966633456643,0.492,0.494,7.35447126865574e-27,3.46008635072897e-30
"CTSS",3.80527653503352e-31,-0.225423813820028,0.159,0.302,9.51128869931629e-27,4.44666905791968e-30
"DUSP5",4.71579251341528e-31,-0.095569259737978,0.237,0.24,1.17871233872815e-26,5.47621405620349e-30
"MTDH",5.37267455793032e-31,0.0559789748006039,0.788,0.713,1.34290000575468e-26,6.20026666374816e-30
"CPE",5.77474917351925e-31,0.122796177844675,0.437,0.321,1.44339855592114e-26,6.62313824962887e-30
"CD74",7.75549334022724e-31,-0.19377925307849,0.749,0.729,1.9384855603898e-26,8.84031081358418e-30
"SYNPO2",9.6548961251504e-31,0.0349063071563661,0.475,0.397,2.41324128648134e-26,1.09382908539814e-29
"LGALS7B",9.96287441408329e-31,-0.0866276225596943,0.334,0.344,2.49022045980012e-26,1.12188004008283e-29
"RAMP1",1.03941390973278e-30,0.0251610679267322,0.572,0.493,2.59801506737708e-26,1.16339219535151e-29
"SLC38A1",1.47343914624745e-30,0.0553407780030735,0.379,0.281,3.6828611460455e-26,1.63767158878416e-29
"BCAM",1.48077947747976e-30,0.187217601259542,0.375,0.23,3.70120830396066e-26,1.63767158878416e-29
"PRSS8",1.81533177853117e-30,-0.168339140440258,0.393,0.439,4.53742178043865e-26,1.99579079556859e-29
"PAX9",2.39351457273503e-30,0.115111394409258,0.401,0.241,5.9825896745512e-26,2.61597063302452e-29
"ASF1B",2.47763254040011e-30,0.12835203668978,0.406,0.244,6.19284253473008e-26,2.68303609436974e-29
"SLC39A4",2.48375784839395e-30,0.187066283492594,0.557,0.365,6.20815274206068e-26,2.68303609436974e-29
"DHFR",2.50280495665579e-30,0.0814500863284742,0.393,0.275,6.25576098916116e-26,2.68798358928697e-29
"HNRNPAB",5.68170315388635e-30,0.0137961136609539,0.684,0.616,1.42014170331389e-25,6.06701405742577e-29
"AKR1B1",6.42132346566535e-30,0.00790725640600848,0.308,0.262,1.60500980024305e-25,6.81761085668927e-29
"TCEA3",1.35917746120042e-29,0.197647453081829,0.552,0.326,3.39726406427044e-25,1.4348589334718e-28
"NPW",1.52138402653228e-29,0.172353284784422,0.349,0.171,3.80269937431743e-25,1.59702345835987e-28
"EGFR",1.59924768956338e-29,0.0801284966327077,0.472,0.351,3.99731960006366e-25,1.66932708270155e-28
"SGK1",2.01555653422036e-29,0.126357918955816,0.774,0.634,5.03788355728378e-25,2.09212516233599e-28
"RBM4",5.54828713147417e-29,0.027043962136671,0.349,0.316,1.38679436851197e-24,5.72706527237723e-28
"FGFR2",7.68175938128277e-29,0.184209931417587,0.353,0.148,1.92005575735163e-24,7.88547454719524e-28
"RYR1",1.11069162871927e-28,0.239229646081534,0.41,0.166,2.77617372598382e-24,1.13388189349473e-27
"DLK2",1.29359920827138e-28,0.15457933141407,0.289,0.124,3.23335122107431e-24,1.31339198304274e-27
"NME2",1.3041751626992e-28,0.00664005255759237,0.364,0.29,3.25978581916666e-24,1.31693339798648e-27
"ACAP2",1.86466724374956e-28,0.1006561123226,0.587,0.468,4.66073577575203e-24,1.87273066966848e-27
"C9orf3",2.30421944494036e-28,0.117345626378099,0.768,0.635,5.75939650262842e-24,2.30174178962322e-27
"FOSB",4.23897167093094e-28,0.0543944571458953,0.702,0.645,1.05953096914919e-23,4.21176971368433e-27
"TMEM40",7.11629562092605e-28,-0.0543452942033046,0.227,0.221,1.77871809045047e-23,7.03301982110671e-27
"EID1",9.73049395326796e-28,-0.0367953261057754,0.585,0.557,2.43213696361933e-23,9.56574484929728e-27
"APPL1",1.0089923475055e-27,0.0236353203330476,0.39,0.32,2.52197637259e-23,9.86688306139589e-27
"CTAG2",1.73802350514812e-27,-0.299210701860284,0.023,0.188,4.34418975111772e-23,1.69070558773047e-26
"ARL4C",1.86580568895348e-27,0.208280327777823,0.476,0.25,4.66358131953923e-23,1.80555571358103e-26
"MT-ATP8",2.19376620770863e-27,-0.0467682962859035,0.215,0.21,5.48331863616772e-23,2.11192622483038e-26
"GADD45B",2.51756792379423e-27,0.0674901727492803,0.636,0.555,6.29266102552368e-23,2.41115525897406e-26
"SMIM22",2.58145628441117e-27,-0.0464874847076,0.172,0.152,6.45234998288572e-23,2.45966450073639e-26
"DEGS1",2.77003200485736e-27,0.168257514742768,0.424,0.26,6.92369499614096e-23,2.62587727807396e-26
"TMBIM1",2.90595966784922e-27,-0.0366496379249946,0.442,0.38,7.26344618978913e-23,2.72743468487051e-26
"ISOC2",2.90652350702025e-27,0.0893298762603839,0.592,0.499,7.26485550579711e-23,2.72743468487051e-26
"IL20RB",3.08202753800021e-27,0.232430394622897,0.428,0.216,7.70352783123153e-23,2.86675435384586e-26
"SAT1",3.0858496812119e-27,0.0207956942107381,0.945,0.854,7.71308127818915e-23,2.86675435384586e-26
"NR4A1",4.33483117729084e-27,0.0966340479753324,0.465,0.367,1.08349105276384e-22,4.00702304846088e-26
"ANXA5",8.15254230471446e-27,0.058854923289633,0.603,0.513,2.03772794906338e-22,7.49872455552449e-26
"GSTO1",8.52764525905316e-27,0.090437459711318,0.635,0.535,2.13148493250034e-22,7.80510585779348e-26
"TGS1",9.22605292792399e-27,0.0983709103271946,0.519,0.396,2.3060519293346e-22,8.4029442843543e-26
"CLDN7",9.40634122298593e-27,-0.123987340389799,0.572,0.609,2.35111498868533e-22,8.52535706941847e-26
"LACTB2",1.02804977355244e-26,0.0647847316608843,0.434,0.333,2.56961040899432e-22,9.27241009349722e-26
"NUSAP1",1.16450470556909e-26,0.103400314282805,0.534,0.396,2.91067951156993e-22,1.0452414217137e-25
"GAMT",1.44275378966188e-26,0.20611626665716,0.453,0.233,3.60616309725987e-22,1.28876756788066e-25
"CD81",1.92451354842511e-26,0.176197909024516,0.493,0.291,4.81032161428856e-22,1.71088333635112e-25
"ECHS1",3.06401248609884e-26,0.136882278740372,0.698,0.554,7.65849920900405e-22,2.71092152341507e-25
"SLC16A1",3.28119532604556e-26,0.146346228254427,0.375,0.206,8.20134771745088e-22,2.88931796956998e-25
"HSPA1A",3.33097147735253e-26,0.259956784523708,0.919,0.786,8.32576320764264e-22,2.91931368156651e-25
"PITX1",3.79584327809124e-26,0.174536788193285,0.793,0.61,9.48771027358906e-22,3.31111587356504e-25
"MCM6",5.37515763170089e-26,0.0812150297730649,0.308,0.194,1.34352065004364e-21,4.66684246714965e-25
"FDCSP",8.80145508512494e-26,-0.0370196098449054,0.633,0.568,2.19992369852698e-21,7.60609467356378e-25
"IGFBP5",1.19320171720215e-25,0.211449272143644,0.371,0.199,2.98240769214678e-21,1.02637444007481e-24
"ASAP1",1.79368435628702e-25,0.0378465479792857,0.352,0.277,4.4833140485394e-21,1.53579056865497e-24
"UQCRC1",2.17330977994042e-25,0.0215038098014594,0.684,0.621,5.43218779496107e-21,1.85229796840793e-24
"BCL7C",2.32834913585795e-25,0.0736268732042038,0.512,0.409,5.81970866507693e-21,1.97537565955437e-24
"PHF19",2.61624464056195e-25,0.0884582947121788,0.324,0.201,6.53930347908459e-21,2.2095375191655e-24
"UHRF1",2.98028076811424e-25,0.0558897079122553,0.281,0.175,7.44921177990155e-21,2.50559351455034e-24
"ST6GALNAC2",3.73248008083289e-25,0.147675283612885,0.493,0.294,9.32933396204181e-21,3.12385044603041e-24
"MALL",5.62270392557532e-25,-0.0488490665816306,0.304,0.255,1.40539484619755e-20,4.68474614068114e-24
"S100A13",6.07272107318143e-25,0.0535734771757117,0.822,0.752,1.5178766322417e-20,5.03710524730852e-24
"NAV2",6.29595777650646e-25,0.126140034989746,0.413,0.266,1.57367464623779e-20,5.19906202166623e-24
"EXT1",7.26054967359934e-25,0.106787023154212,0.368,0.226,1.81477439091616e-20,5.96907136882636e-24
"MKI67",8.79344813964335e-25,0.107118635551533,0.373,0.237,2.19792236250386e-20,7.19745667112658e-24
"TOP2A",9.93281969948734e-25,0.155112946159821,0.456,0.304,2.48270828388686e-20,8.09437675510854e-24
"MT2A",1.37543130828157e-24,0.0377085121142737,0.866,0.764,3.43789055504977e-20,1.11596129728696e-23
"RNASEH2B",1.45751976518142e-24,0.0225235951522753,0.362,0.297,3.64307065307097e-20,1.1774224885683e-23
"DECR1",1.50471282937006e-24,0.134392143488636,0.681,0.522,3.76102971701047e-20,1.2102841718483e-23
"APOL2",2.33444322656707e-24,-0.0617285971174314,0.241,0.255,5.83494084480438e-20,1.86555845193686e-23
"H2AFX",2.33947857535678e-24,0.0665857445498245,0.386,0.281,5.84752669910426e-20,1.86555845193686e-23
"PLEKHA1",2.60769291567028e-24,0.0935876968010499,0.49,0.37,6.51792844271786e-20,2.07055275098948e-23
"JUNB",2.63141432490985e-24,0.0317334879054207,0.944,0.934,6.57722010511217e-20,2.08049694284362e-23
"ANKRD10",2.69918779605299e-24,-0.00352434848295974,0.426,0.369,6.74661989623445e-20,2.12503852757053e-23
"S100A11",4.31357168532297e-24,0.031843394254198,0.998,0.992,1.07817724274648e-19,3.37208156208797e-23
"FH",4.31945862097383e-24,0.0752694260773769,0.386,0.269,1.07964868231241e-19,3.37208156208797e-23
"PABPC1",6.26140905021671e-24,0.0397123414677096,0.982,0.96,1.56503919210167e-19,4.86765607334838e-23
"RBBP8",6.55464120728093e-24,0.0251644241459285,0.442,0.374,1.63833256975987e-19,5.07438473463666e-23
"PVRL2",6.92671813894018e-24,-0.149648529995543,0.289,0.361,1.7313331988281e-19,5.34018352786343e-23
"RAI14",7.03020556562674e-24,0.177314392637524,0.426,0.275,1.7571998811284e-19,5.39757104997292e-23
"BTG2",8.35023971586192e-24,0.164860421376531,0.6,0.439,2.08714241697969e-19,6.38466888562611e-23
"CPNE3",8.67573156666139e-24,0.139488298726891,0.608,0.451,2.16849910508701e-19,6.60635625035117e-23
"TCOF1",9.84276183053061e-24,0.0404970873560112,0.376,0.285,2.46019831954113e-19,7.46442917596975e-23
"ATP5O",1.48171338469742e-23,0.0690340299914516,0.887,0.824,3.7035426050512e-19,1.11911523120643e-22
"SORL1",1.54771998399227e-23,0.0956853861031007,0.27,0.158,3.86852609998868e-19,1.16423632803953e-22
"PPP1R12B",1.57532470921647e-23,0.180444714633264,0.344,0.155,3.93752411068656e-19,1.17623868602619e-22
"CLUAP1",1.57633709806523e-23,0.0888137215130396,0.354,0.235,3.94005457661405e-19,1.17623868602619e-22
