"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","fdr"
"FBLN7",0.113829011579265,0.434339966019553,0.12,0.034,1,0.409833825204479
"MIR25",0.114054389573192,0.618525153813961,0.239,0.103,1,0.410467206881145
"CTD-3214H19.12",0.11414200281305,0.340030538403812,0.543,0.379,1,0.410604456586694
"TIMM50",0.114316258981152,0.379060889820631,0.652,0.448,1,0.411053134005449
"U2SURP",0.11438834854674,0.304497100112402,0.761,0.69,1,0.41110617481056
"RSF1",0.114430083601927,0.339704751641842,0.707,0.517,1,0.41110617481056
"DIAPH1",0.11450555701993,0.462858320744941,0.467,0.31,1,0.41119931532168
"CLIC1",0.11479870486519,0.212023126907374,0.88,0.724,1,0.411933729828992
"ERCC3",0.114824210136838,0.542110980323049,0.38,0.207,1,0.411933729828992
"SEL1L",0.114858977084503,0.503470803144445,0.348,0.241,1,0.411933729828992
"CSRNP1",0.114981531160851,0.538208705242923,0.37,0.172,1,0.412195130498446
"RP11-57H14.5",0.115086423518566,-0.564756057744181,0.033,0.103,1,0.412325058808217
"BTBD9",0.115147066730111,0.366108314438696,0.13,0.069,1,0.412325058808217
"RP11-147L13.13",0.115166825679895,-0.377085209351543,0.076,0.172,1,0.412325058808217
"ZNF587B",0.115456176875595,0.443884636868599,0.207,0.103,1,0.413182756313308
"METTL3",0.11567987404447,0.511257357353307,0.446,0.241,1,0.413341081955667
"AURKAIP1",0.115737187944057,0.332896245077222,0.707,0.552,1,0.413341081955667
"NBPF3",0.115739145451373,0.399303072844994,0.12,0.069,1,0.413341081955667
"CHORDC1",0.1157631546598,-0.406003916945148,0.304,0.448,1,0.413341081955667
"MTIF3",0.115787710026175,0.558069801501486,0.315,0.207,1,0.413341081955667
"AC009948.5",0.115799254795388,0.281761332240586,0.163,0.034,1,0.413341081955667
"SNORD33",0.115927160406569,0.618950175960939,0.141,0.034,1,0.413619735259724
"AC092664.1",0.116120103994496,-0.260446388552801,0.054,0.103,1,0.414130100150547
"ARFGAP3",0.116293887591958,0.378018988215611,0.663,0.448,1,0.41416860775612
"ABCC3",0.116294020541958,-0.506708216098738,0.054,0.103,1,0.41416860775612
"RF00099",0.116303602783609,0.546832729481033,0.413,0.207,1,0.41416860775612
"DHRS7",0.116330524723402,0.361052134888399,0.652,0.483,1,0.41416860775612
"PYGO2",0.116789095686064,0.454114801389558,0.478,0.31,1,0.415552327980677
"DTX4",0.116866772005771,0.482808958419221,0.424,0.276,1,0.415552327980677
"AC007041.2",0.116947522506724,0.381417284174899,0.424,0.207,1,0.415552327980677
"SCAF4",0.116970025004296,0.435660608282356,0.522,0.345,1,0.415552327980677
"RNH1",0.117011283230391,0.333858861274932,0.717,0.517,1,0.415552327980677
"COL27A1",0.117057300004492,-0.343748564439221,0.511,0.724,1,0.415552327980677
"INPP5A",0.117069688253865,0.488265432620467,0.141,0.034,1,0.415552327980677
"RP11-170M17.2",0.117121865513613,0.148510352889263,0.957,0.828,1,0.415559795595329
"CTD-2033A16.2",0.117262640296978,0.296010827672027,0.696,0.552,1,0.415881475138725
"BIN3",0.117773843310289,0.465298581201475,0.467,0.31,1,0.417516072461379
"DPY19L4",0.117884814645546,0.51733496874325,0.348,0.138,1,0.417625276692459
"GMPS",0.118005140093776,0.36830417647165,0.641,0.552,1,0.417625276692459
"ACOT9",0.118019083307724,0.474042611304392,0.478,0.31,1,0.417625276692459
"CORO1C",0.118068363761007,0.353794126593459,0.696,0.483,1,0.417625276692459
"CENPF",0.118106303917579,0.537283212593181,0.348,0.172,1,0.417625276692459
"RN7SKP100",0.118119498999436,-0.411681266837706,0.065,0.138,1,0.417625276692459
"SERTAD4-AS1",0.118156904407024,0.512150471445325,0.196,0.069,1,0.417625276692459
"DCK",0.118258447406493,0.508923574608949,0.38,0.172,1,0.417806238836309
"ZNF571",0.118311895354392,0.425932642113104,0.196,0.069,1,0.417817199806849
"LRRC37BP1",0.118394934265447,-0.399116031335974,0.207,0.276,1,0.41793260717522
"SMYD2",0.118534874357912,0.454630951480823,0.522,0.345,1,0.418142904319104
"EHBP1",0.118555278209766,0.431011797234137,0.478,0.31,1,0.418142904319104
"RP11-651P23.6",0.118768644270478,0.200873323342718,0.87,0.759,1,0.418717493118392
"TAF6",0.118992762276865,0.318842557725689,0.728,0.586,1,0.419329483709429
"ANP32E",0.119152412771246,0.354267252062004,0.685,0.448,1,0.419667168035175
"SMIM19",0.119229602641565,0.425181279265995,0.511,0.379,1,0.419667168035175
"C21orf91",0.119308940690257,0.48893488903463,0.37,0.207,1,0.419667168035175
"NTPCR",0.119318623696842,0.44004515301589,0.435,0.241,1,0.419667168035175
"AC016732.2",0.119358375680405,0.445633558950945,0.261,0.069,1,0.419667168035175
"RP1-167A19.5",0.119391997075678,-0.296862129089546,0.174,0.241,1,0.419667168035175
"RP11-1136G11.5",0.119517389635328,0.408463058385062,0.413,0.241,1,0.419930066292798
"PDLIM7",0.119614361898172,0.300664241076591,0.75,0.586,1,0.420092928223839
"OSMR",0.119681933727952,0.52102373239741,0.13,0.034,1,0.420152439935818
"RP11-234N17.1",0.120004822150175,0.363480590528614,0.543,0.345,1,0.420744387820902
"RBM22",0.12002818419491,0.410907140657069,0.576,0.345,1,0.420744387820902
"MIR570",0.12004204826419,0.577403503877853,0.196,0.069,1,0.420744387820902
"KB-1269D1.8",0.12006610336188,-0.34938747123949,0.054,0.103,1,0.420744387820902
"C7orf55",0.120276965502601,0.436995932094995,0.424,0.241,1,0.420744387820902
"XXbac-BPG24O18.1",0.120366805618173,-0.403040779321849,0.293,0.276,1,0.420744387820902
"NSD1",0.120384167263358,0.383666764501638,0.598,0.414,1,0.420744387820902
"ZDHHC8",0.120388971041884,-0.386211974399224,0.304,0.414,1,0.420744387820902
"CREBZF",0.1204306639931,0.293985510466891,0.728,0.621,1,0.420744387820902
"VMA21",0.120461002935146,0.446982737942666,0.457,0.276,1,0.420744387820902
"TMEM167A",0.120508541104535,0.395282039794893,0.598,0.379,1,0.420744387820902
"SAAL1",0.120520426387588,0.511532949389779,0.435,0.207,1,0.420744387820902
"C14orf28",0.120597942972937,-0.429947178314521,0.033,0.103,1,0.420744387820902
"RP5-1037N22.3",0.120599380084319,0.387224493196009,0.109,0.034,1,0.420744387820902
"RP11-522H2.3",0.120740935409525,0.194375875425291,0.859,0.759,1,0.420744387820902
"SH3D19",0.120765805894771,0.492399174697675,0.283,0.103,1,0.420744387820902
"TUBGCP5",0.120811036105645,0.535047472418246,0.261,0.103,1,0.420744387820902
"MYD88",0.120822537021483,0.580487687543569,0.283,0.138,1,0.420744387820902
"EMP1",0.120916254677713,0.206705388450929,0.924,0.724,1,0.420744387820902
"OSBPL1A",0.121065048192429,0.322061538308886,0.728,0.655,1,0.420744387820902
"TPRG1L",0.12109768522561,-0.409175821109763,0.174,0.276,1,0.420744387820902
"SNORD30",0.121101589940035,0.676293155171926,0.196,0.069,1,0.420744387820902
"GDI2",0.121136637081555,0.246345783919733,0.826,0.724,1,0.420744387820902
"CTB-118N6.1",0.121145620297322,0.393775870976993,0.261,0.138,1,0.420744387820902
"SLC25A25",0.121167278139808,0.509157333834306,0.424,0.207,1,0.420744387820902
"CNOT10",0.1211764436806,0.391049070627125,0.587,0.414,1,0.420744387820902
"CEBPZ",0.121282266788868,0.44965383987105,0.5,0.379,1,0.420744387820902
"HAUS3",0.121311320465403,0.52613614027231,0.228,0.069,1,0.420744387820902
"MPST",0.1213735538321,0.358761809712055,0.641,0.414,1,0.420744387820902
"C6orf163",0.121485414673515,0.434752848734297,0.13,0.034,1,0.420744387820902
"PHRF1",0.121540992859351,0.453026103984239,0.391,0.241,1,0.420744387820902
"WDR44",0.121542056862931,0.506710389581451,0.326,0.207,1,0.420744387820902
"RP11-426K3.1",0.121556014411212,0.514649940910511,0.13,0.034,1,0.420744387820902
"SMPD1",0.121574291118752,0.469400618998311,0.174,0.069,1,0.420744387820902
"KLF3",0.121854911234951,0.500907497925233,0.25,0.138,1,0.421539770045377
"RP11-359B12.2",0.122181824716529,-0.362771207883849,0.13,0.207,1,0.4222607983965
"CDK2AP2",0.122199347645385,0.400446382892537,0.587,0.379,1,0.4222607983965
"ZDHHC21",0.122231331716482,0.436370431677253,0.37,0.276,1,0.4222607983965
"NSUN5P2",0.122307169141593,-0.312419090791819,0.457,0.552,1,0.4222607983965
"MAP1LC3B2",0.12231774422764,0.381636862289196,0.554,0.379,1,0.4222607983965
"SEPSECS",0.122486608791662,0.467261812867779,0.174,0.034,1,0.422389126329957
"TPGS1",0.122521784932968,0.533873661613837,0.141,0.069,1,0.422389126329957
"SNRPB",0.122557758587111,0.109381594109668,0.967,0.931,1,0.422389126329957
"PTGES",0.122558502976568,-0.487844151601217,0.054,0.138,1,0.422389126329957
"SEPT7",0.122683830207049,0.27149277086713,0.848,0.621,1,0.422645540426858
"HARS",0.122748075252051,0.429521932488448,0.5,0.345,1,0.422691401044305
"MRS2",0.12282464699045,-0.505432665056122,0.174,0.276,1,0.422779653825693
"NXPE3",0.122888743284181,-0.408373613542678,0.207,0.241,1,0.422824909003074
"TOMM40L",0.122959640642616,0.428660990799936,0.13,0.034,1,0.422893517485732
"HSP90AB3P",0.123045848624245,0.199511423380329,0.891,0.759,1,0.422955274481883
"RPP21",0.123081447469357,0.424756371355276,0.446,0.31,1,0.422955274481883
"SGK3",0.123201252066003,0.430605153409842,0.533,0.31,1,0.422955274481883
"ACSM1",0.123220156059867,-0.382382608305496,0.033,0.103,1,0.422955274481883
"SCD",0.123232420014121,0.581417578132927,0.228,0.103,1,0.422955274481883
"TMEM128",0.123318012706545,0.503668414346655,0.348,0.241,1,0.423074075011002
"SNRPA",0.1233875760438,0.311532928923077,0.728,0.552,1,0.423137807267559
"PALM2",0.123524220512793,0.541736316646524,0.304,0.138,1,0.423304820014962
"ZNF700",0.123543587910825,0.464782897523921,0.326,0.241,1,0.423304820014962
"TRIAP1",0.123589297372726,0.655553183281832,0.196,0.069,1,0.423304820014962
"RP11-649A18.3",0.123844241080203,0.356454091047272,0.207,0.103,1,0.423860418101615
"UPF3AP1",0.123853658741585,0.403896985792762,0.25,0.103,1,0.423860418101615
"VPS37C",0.124095797315383,0.411981817749883,0.13,0.034,1,0.424376773812549
"CTAGE8",0.124106811669244,-0.275791705827389,0.043,0.172,1,0.424376773812549
"SERPING1",0.124290591385788,-0.45505390616634,0.326,0.448,1,0.424830155646893
"RP11-22K10.1",0.12434354489875,0.518202196618703,0.13,0.034,1,0.424836179133274
"ICK",0.124503437064247,0.495487994357286,0.272,0.103,1,0.425164152672374
"SEC23A",0.124590880231454,0.482602369983743,0.446,0.207,1,0.425164152672374
"MTMR6",0.124670311161035,0.518056279876651,0.38,0.172,1,0.425164152672374
"DISP1",0.124772824752759,0.486184239977745,0.109,0.034,1,0.425164152672374
"TWF2",0.124827321277906,0.3865361639347,0.587,0.448,1,0.425164152672374
"MTFP1",0.124967136474226,0.429165549562197,0.141,0.034,1,0.425164152672374
"SH3RF2",0.124974443181084,0.485289999385271,0.326,0.241,1,0.425164152672374
"PSMG3",0.125272398103603,0.398651753000967,0.587,0.414,1,0.425164152672374
"NFKBIB",0.125347920488554,0.468587106979779,0.38,0.207,1,0.425164152672374
"BCAP31",0.125360087913393,0.331959850227502,0.707,0.517,1,0.425164152672374
"HINT1",0.125411565549768,0.182882283404821,0.902,0.828,1,0.425164152672374
"MCEE",0.125583185371126,0.533638128351039,0.391,0.172,1,0.425164152672374
"MFSD14A",0.125619581477288,0.356997699773415,0.652,0.379,1,0.425164152672374
"ACAA2",0.125637900500717,0.517562923639246,0.37,0.172,1,0.425164152672374
"C1orf213",0.12564598173768,-0.370515465961159,0.065,0.103,1,0.425164152672374
"THBS3",0.125726449687762,0.515621036758845,0.413,0.241,1,0.425164152672374
"RP4-765C7.2",0.125743684677072,0.318873778877901,0.5,0.345,1,0.425164152672374
"BNIP1",0.125748518159292,-0.538027870648564,0.109,0.241,1,0.425164152672374
"MTCH1",0.125784645650062,0.376952922875817,0.598,0.379,1,0.425164152672374
"CTD-2342I9.1",0.125797182429308,0.268064625205045,0.109,0.034,1,0.425164152672374
"POC1A",0.125835646255887,0.586213250040184,0.293,0.103,1,0.425164152672374
"TCIRG1",0.125837187879483,0.597588005650715,0.207,0.069,1,0.425164152672374
"PABPC1L",0.125837798169601,0.511499150499881,0.326,0.207,1,0.425164152672374
"TUBGCP3",0.125879278454803,0.467840246393724,0.435,0.276,1,0.425164152672374
"ZNF185",0.125893401118249,-0.46429142084001,0.098,0.207,1,0.425164152672374
"RP5-1043F6.1",0.125919325720232,0.445004912265506,0.304,0.172,1,0.425164152672374
"SLC36A1",0.125995236095699,-0.397725065853511,0.185,0.276,1,0.425164152672374
"ZBTB26",0.126065394636136,-0.460604878152422,0.065,0.138,1,0.425164152672374
"RNF175",0.126068320757414,0.552132919079186,0.228,0.069,1,0.425164152672374
"ORC6",0.126112807306007,0.521382829143738,0.337,0.172,1,0.425164152672374
"PCID2",0.126130088704525,0.510880734447155,0.402,0.241,1,0.425164152672374
"RP11-151F5.2",0.126133037961091,-0.451624934954899,0.109,0.207,1,0.425164152672374
"TRIM29",0.126181317531389,0.195793757127295,0.88,0.828,1,0.425164152672374
"CDKL5",0.126181384267027,0.471005805197453,0.261,0.103,1,0.425164152672374
"IP6K1",0.126257786599037,0.528467314586806,0.391,0.172,1,0.425246944164578
"TTC1",0.126308436843678,0.365905771254267,0.63,0.517,1,0.425246944164578
"GABPB1",0.126457250393139,-0.4367637076259,0.359,0.379,1,0.425374745498495
"EMD",0.126478059357074,0.36040219268153,0.62,0.414,1,0.425374745498495
"HDGF",0.126500165307903,0.428755024904449,0.5,0.31,1,0.425374745498495
"EPB41L4B",0.126652784327148,0.453277466791105,0.141,0.034,1,0.425554505908356
"LITAF",0.126663451412476,0.179127135123123,0.924,0.793,1,0.425554505908356
"BCL2L10",0.126707456814019,0.501333571501098,0.109,0.034,1,0.425554505908356
"XRN2",0.12684004168817,0.313791316744867,0.717,0.621,1,0.425827470052638
"DCAF7",0.126941342044948,0.493301461823621,0.359,0.207,1,0.425843489453903
"RAD21",0.12696668587625,0.139301643122197,0.978,0.897,1,0.425843489453903
"AP1AR",0.127006966550696,0.53560763397603,0.326,0.207,1,0.425843489453903
"AC018470.3",0.127050063849604,-0.260126714011495,0.054,0.172,1,0.425843489453903
"UXT",0.127128386745799,0.353546484685437,0.652,0.448,1,0.425933985306173
"SLC12A8",0.127190686058402,-0.42331923362399,0.326,0.379,1,0.425970743986552
"TMBIM6",0.127307492560363,0.198833391510528,0.913,0.793,1,0.426071532556957
"ROCK1",0.127323460747229,0.396462891819038,0.587,0.379,1,0.426071532556957
"AC074117.12",0.127379045144344,0.13250033612398,0.935,0.897,1,0.426085729807703
"NGDN",0.127490182318394,0.537526300981141,0.348,0.172,1,0.42628566601948
"RP11-580I16.2",0.127580204147973,-0.420772094434874,0.076,0.138,1,0.426330166753568
"RP11-448A19.1",0.127606233789115,0.325417776688495,0.152,0.034,1,0.426330166753568
"KIAA2013",0.127923672638153,0.492589572765112,0.38,0.207,1,0.427088765001011
"CDC7",0.128039558418342,0.505493730316406,0.38,0.276,1,0.427088765001011
"ZNF180",0.128072060123729,0.499152902316765,0.13,0.034,1,0.427088765001011
"CD3EAP",0.128115507611244,0.398664516180177,0.293,0.138,1,0.427088765001011
"AC004941.4",0.128178120530722,0.363120958015296,0.337,0.172,1,0.427088765001011
"PALB2",0.128202728834465,0.562495797578582,0.261,0.172,1,0.427088765001011
"MPV17L2",0.128233506267314,0.602206830461043,0.239,0.103,1,0.427088765001011
"CTC-470E21.2",0.128320133554775,0.400856891864028,0.217,0.103,1,0.427088765001011
"DDX31",0.128340363224197,-0.401948460406557,0.207,0.31,1,0.427088765001011
"OCLN",0.128347919015848,0.265900302512003,0.793,0.655,1,0.427088765001011
"CDC42SE2",0.128563278113359,0.401089868857336,0.576,0.379,1,0.427633925876861
"HSF4",0.128722075577074,-0.388139994902158,0.391,0.517,1,0.427737398057553
"GINS3",0.128728070520432,0.619977528643646,0.196,0.103,1,0.427737398057553
"TTPAL",0.128749008356159,0.508537093185204,0.315,0.138,1,0.427737398057553
"AC010685.1",0.128852411306788,0.337498915706859,0.207,0.103,1,0.427773045135471
"RNF207",0.128871341995048,-0.408985879679276,0.087,0.207,1,0.427773045135471
"RP11-15H20.6",0.128919512958513,0.252471515869925,0.109,0.034,1,0.427773045135471
"CCDC125",0.129083583707642,0.470156027983874,0.337,0.172,1,0.427773045135471
"ATHL1",0.129216255811012,0.388890852273419,0.62,0.379,1,0.427773045135471
"LRRC28",0.129225648523149,0.472237537348606,0.174,0.103,1,0.427773045135471
"RP11-618P13.1",0.129300423370771,0.305190743993256,0.348,0.172,1,0.427773045135471
"RP11-567G24.1",0.129311768695408,0.290558859722967,0.663,0.483,1,0.427773045135471
"VANGL1",0.129386017634136,0.470184390218606,0.424,0.241,1,0.427773045135471
"P4HA1",0.129391114236688,0.558280013310536,0.304,0.138,1,0.427773045135471
"CCDC93",0.129422296963337,0.444300800507836,0.457,0.31,1,0.427773045135471
"TBX1",0.12946842235838,-0.427876850188329,0.12,0.172,1,0.427773045135471
"ZHX2",0.129500020735906,0.549279359482442,0.196,0.103,1,0.427773045135471
"DYNC1I2P1",0.129529834633145,0.32463343108933,0.663,0.483,1,0.427773045135471
"RPL10P1",0.12953291510127,-0.358566580401454,0.228,0.379,1,0.427773045135471
"TUBB2A",0.129585953625533,0.470213140906682,0.467,0.31,1,0.427777974995346
"IER5",0.130047617264614,0.42064180703423,0.163,0.034,1,0.429131282576154
"LINS1",0.130306684534999,0.54540804042774,0.196,0.138,1,0.429815252367234
"RP11-413E1.4",0.130434749999107,-0.407163550957087,0.054,0.103,1,0.430066742249737
"RP1-71L16.2",0.130667162817383,0.524099155468569,0.109,0.034,1,0.430601842787534
"RRM2B",0.130740934631338,0.510574769430257,0.217,0.069,1,0.430601842787534
"SURF6",0.130803586613333,0.512624140322117,0.337,0.138,1,0.430601842787534
"RNF123",0.130805835475073,0.509505894129011,0.337,0.207,1,0.430601842787534
"NRF1",0.130856470359099,0.4842693399444,0.424,0.207,1,0.430601842787534
"POLR1B",0.130948767188054,0.529052678444913,0.25,0.103,1,0.430734767694673
"SPRED1",0.131022285820828,-0.428458864039343,0.174,0.241,1,0.430745517487706
"SPECC1",0.131068549105727,0.37558040508188,0.587,0.414,1,0.430745517487706
"NXT1",0.131107745170978,0.468761116001816,0.467,0.31,1,0.430745517487706
"OST4",0.131326935371854,0.203589725407256,0.88,0.724,1,0.431147104172547
"SEC22C",0.131333881111965,0.418199206618479,0.576,0.345,1,0.431147104172547
"WDR43",0.131563761359091,0.385611363320756,0.63,0.483,1,0.431730982807076
"TSTD1",0.131694372045322,0.289972118010001,0.761,0.586,1,0.431877155495695
"FST",0.131712384692084,0.531716432326794,0.293,0.172,1,0.431877155495695
"TNF",0.131802439045396,0.602972350965461,0.283,0.138,1,0.432001754201318
"RBM4B",0.131871114317567,0.415553442667123,0.522,0.345,1,0.432056209128105
"CUL4B",0.13206621948239,0.493117206542986,0.391,0.276,1,0.432482478366327
"ZYX",0.132108254176166,0.271859354851301,0.761,0.655,1,0.432482478366327
"KMT2A",0.1322237555311,-0.334047545189125,0.5,0.586,1,0.432482478366327
"DGKA",0.132256761226294,0.56897159825997,0.272,0.103,1,0.432482478366327
"ANKS1B",0.132261782153722,0.489166857866557,0.25,0.069,1,0.432482478366327
"ACTR3",0.132348475561374,0.287663391491758,0.761,0.655,1,0.43259550952495
"EMC7",0.132417810301967,0.509222368294696,0.391,0.241,1,0.432651735313394
"HDHD3",0.132474015835498,-0.476999012531503,0.207,0.345,1,0.432661824344608
"MAP7",0.132525166584407,0.454583996836094,0.435,0.207,1,0.432661824344608
"PAPSS2",0.132631979913019,0.478774482608547,0.13,0.034,1,0.432777969390525
"GSE1",0.13266503845397,0.488808394388279,0.359,0.207,1,0.432777969390525
"USP46",0.132838734911892,-0.437658711264575,0.152,0.241,1,0.43317432653587
"TIAM1",0.132920736031924,0.383266977679101,0.576,0.448,1,0.433271480097777
"TTC21A",0.133097679972664,0.476497423908384,0.326,0.207,1,0.433509419202123
"MPG",0.13318242032119,0.410669364920083,0.554,0.379,1,0.433509419202123
"ATP5J",0.133190670780701,0.277567294415821,0.739,0.552,1,0.433509419202123
"RP11-672L10.6",0.133202677306352,-0.488391947375615,0.043,0.103,1,0.433509419202123
"H2AFV",0.133481213826365,0.392432035007964,0.554,0.379,1,0.434168905598359
"FASTKD2",0.133557897715245,0.532957019003825,0.337,0.207,1,0.434168905598359
"SLC18B1",0.133562262440368,-0.499167362988731,0.022,0.103,1,0.434168905598359
"ZC3H12A",0.133633468159875,0.526280783903579,0.402,0.207,1,0.434230286710572
"RP11-282K24.1",0.133764933654912,0.179153079199754,0.87,0.724,1,0.434487352016483
"C6orf47",0.133904397883045,0.56403309631954,0.174,0.069,1,0.43475554852971
"SIGIRR",0.134065009998663,0.537932581917316,0.293,0.138,1,0.43475554852971
"SLC39A10",0.13406559466483,0.380310119790815,0.598,0.414,1,0.43475554852971
"POLR3GL",0.134098387919344,-0.503492978940217,0.152,0.276,1,0.43475554852971
"RP11-329B9.4",0.134112375816324,0.547014224757045,0.109,0.034,1,0.43475554852971
"CHCHD10",0.134179888073668,-0.401859684976559,0.315,0.448,1,0.43475554852971
"FAM3A",0.134214208378493,0.523940692205507,0.326,0.138,1,0.43475554852971
"MYL5",0.134344893310884,0.494666988497374,0.163,0.069,1,0.434986061722493
"PSPC1",0.134411749614704,0.347778251174767,0.641,0.483,1,0.434986061722493
"DRG1",0.134480483281212,0.395421486076584,0.565,0.483,1,0.434986061722493
"MTMR10",0.134495027639465,0.473633002544533,0.391,0.241,1,0.434986061722493
"CTB-50E14.5",0.134783095701904,-0.330831552622854,0.424,0.483,1,0.435747920229879
"API5",0.134955120397228,0.345612235751313,0.652,0.483,1,0.435844117060502
"DEK",0.134967190168978,0.216782407102397,0.859,0.759,1,0.435844117060502
"HSD17B10",0.135070799163672,0.448393002511034,0.478,0.345,1,0.435844117060502
"CCDC85B",0.135146706142215,0.51654072759953,0.315,0.172,1,0.435844117060502
"SAT2",0.13516365444111,-0.372317582935676,0.391,0.448,1,0.435844117060502
"DDAH2",0.135165113596945,0.277920845825533,0.761,0.586,1,0.435844117060502
"RNF219",0.135180474432309,0.498011054059752,0.152,0.069,1,0.435844117060502
"ERI2",0.135269771839294,0.493317423859424,0.261,0.138,1,0.435962654949243
"FKBP9",0.135521351759991,0.231191223615094,0.859,0.793,1,0.436114083383389
"FAS",0.135528267213611,-0.493513795702914,0.12,0.207,1,0.436114083383389
"FAM98A",0.135554205597887,0.544288446722103,0.272,0.103,1,0.436114083383389
"AC096663.1",0.135565197437404,0.197711130595412,0.87,0.69,1,0.436114083383389
"C10orf76",0.135579507787582,0.463835544861273,0.424,0.276,1,0.436114083383389
"WDR3",0.135674952608169,0.510328133393435,0.239,0.103,1,0.436115873298374
"CCDC148",0.135685165062827,0.482403360640307,0.163,0.069,1,0.436115873298374
"DCUN1D1",0.136011115604668,0.354403877954478,0.63,0.483,1,0.436517469499546
"SIVA1",0.136024918189772,0.420488024264194,0.533,0.345,1,0.436517469499546
"NDUFA6",0.136074398191473,0.283586779665165,0.75,0.621,1,0.436517469499546
"TMEM159",0.136141369413374,0.476217679106978,0.457,0.276,1,0.436517469499546
"ANP32A",0.136149620912474,0.350485784943929,0.576,0.379,1,0.436517469499546
"LTV1",0.136176325209436,0.553866370071652,0.261,0.138,1,0.436517469499546
"METTL5",0.136206023946845,0.423695800885423,0.5,0.345,1,0.436517469499546
"ATP5F1",0.136259202527268,0.270170082254319,0.772,0.655,1,0.436517469499546
"KLHL28",0.136283499635296,0.479894651155361,0.272,0.172,1,0.436517469499546
"LRRC70",0.136405936027834,-0.364484303710239,0.033,0.103,1,0.436578897373064
"LIN9",0.136407890214285,0.524556473500375,0.25,0.138,1,0.436578897373064
"PLEKHH2",0.13652532513626,0.44210946459803,0.402,0.345,1,0.436655271440584
"WDR59",0.136536983900267,0.442431067636679,0.424,0.379,1,0.436655271440584
"HLA-DPB1",0.136786880716938,0.561698251493472,0.239,0.138,1,0.437107848593659
"PKIG",0.136842852218087,-0.324595429396811,0.467,0.586,1,0.437107848593659
"CRYAB",0.136881603492218,0.235701856334091,0.848,0.69,1,0.437107848593659
"RP11-120K24.2",0.136910477800558,-0.327087669298199,0.054,0.103,1,0.437107848593659
"TDRP",0.13701188198805,-0.407133933924753,0.043,0.103,1,0.437107848593659
"FAXC",0.137017512173392,0.355610866174846,0.109,0.069,1,0.437107848593659
"ZNF32",0.137047189063827,0.524553034991653,0.337,0.172,1,0.437107848593659
"AC005062.3",0.137344916404159,-0.362207815171754,0.196,0.31,1,0.437585636822675
"RPF1",0.137347564607418,0.584604087880205,0.228,0.103,1,0.437585636822675
"GNG5",0.137438754991262,0.290501953988058,0.728,0.621,1,0.437585636822675
"POLA1",0.137481964288707,0.494729543433989,0.304,0.103,1,0.437585636822675
"STOX2",0.137502045301615,0.371128376860432,0.141,0.069,1,0.437585636822675
"CMTM8",0.137513355926441,-0.412293730746168,0.043,0.103,1,0.437585636822675
"KLF7",0.137634479537387,0.409329472973385,0.533,0.379,1,0.437745872445049
"CINP",0.137669204371801,0.597558195194095,0.25,0.103,1,0.437745872445049
"BORCS7",0.137790734237215,-0.35841354389483,0.304,0.345,1,0.437848896317901
"RP11-380M21.3",0.137832380688756,0.619338521681889,0.13,0.034,1,0.437848896317901
"UGT8",0.137904146292244,0.522698018521458,0.326,0.172,1,0.437848896317901
"ACTR1A",0.137943033108424,0.342282400459375,0.663,0.517,1,0.437848896317901
"ATP5H",0.13796540111716,0.339488786202885,0.641,0.448,1,0.437848896317901
"ARRDC1",0.138087098299598,-0.289708918663109,0.554,0.621,1,0.43802434405288
"PPP6R2",0.138126245136328,0.339301589047515,0.707,0.517,1,0.43802434405288
"UQCRH",0.138244002634405,0.166123819859906,0.924,0.828,1,0.438109177159569
"ACTL6A",0.138259254572504,0.346186987558589,0.663,0.483,1,0.438109177159569
"RETSAT",0.13833343761127,-0.404268141790717,0.326,0.414,1,0.438109177159569
"PRMT1",0.13840060291624,0.345705759379244,0.641,0.483,1,0.438109177159569
"RP11-151A6.5",0.138452467752126,0.467397163609349,0.174,0.034,1,0.438109177159569
"AC096775.2",0.138489294285474,-0.474424645786978,0.033,0.103,1,0.438109177159569
"RP11-319J24.3",0.138522530529788,-0.377641230377964,0.12,0.241,1,0.438109177159569
"TIMELESS",0.138680941798755,0.466447443697786,0.435,0.31,1,0.438443099423949
"RCBTB1",0.138769086043744,0.547600069035689,0.25,0.103,1,0.438514384303182
"KLHL12",0.138867058222168,0.564583682461004,0.272,0.138,1,0.438514384303182
"SRSF4",0.138910893533402,0.366875223667866,0.609,0.448,1,0.438514384303182
"POLR1D",0.138914847130144,0.37041663168528,0.565,0.31,1,0.438514384303182
"CCNB1IP1",0.139038767345888,0.419803382020211,0.522,0.379,1,0.438738680685752
"VAMP5",0.139171808205266,-0.526868013753509,0.033,0.103,1,0.438955379965564
"MED29",0.139239254434562,0.3674601248578,0.587,0.414,1,0.438955379965564
"ARHGEF1",0.139266118261156,0.394608130317544,0.554,0.414,1,0.438955379965564
"PART1",0.139368194861503,0.367616435568162,0.5,0.31,1,0.439110345161584
"FUK",0.139500569758929,-0.468406137855189,0.196,0.276,1,0.439306823093994
"RP11-658F2.8",0.139575312781594,0.447639923033657,0.37,0.241,1,0.439306823093994
"PDE4B",0.139589359260015,0.529249734376021,0.337,0.103,1,0.439306823093994
"PARP16",0.139679569137922,-0.458173506812492,0.185,0.31,1,0.439357306238612
