"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"CCT5";5,49248708855916e-06;0,320788765503051;0,854;0,706;0,221001202982355
"ARHGEF1";5,58970580791847e-06;0,563384382851928;0,528;0,353;0,224912992593216
"KRCC1";5,64948178538982e-06;0,60635443287487;0,463;0,272;0,22731819859873
"MRPS17";5,67212740914338e-06;0,439746186586931;0,423;0,228;0,228229390561702
"CCDC88C";5,69791263833211e-06;-0,613367855046615;0,163;0,38;0,229266910828569
"ZNF567";5,76181562997392e-06;0,570570959896984;0,268;0,119;0,231838175503261
"GCNT7";5,76331022170527e-06;0,368811224798625;0,114;0,029;0,231898313390755
"SMYD3";5,80034341482142e-06;0,548996214171204;0,374;0,194;0,233388417982169
"CTDSPL";5,82303638548799e-06;0,588558230063083;0,407;0,224;0,23430151504288
"CNTROB";5,83304174486665e-06;0,58229095837546;0,407;0,225;0,234704100688199
"PAXBP1";5,93597549760793e-06;0,550471074319627;0,496;0,313;0,23884584609725
"HSPBAP1";5,98506834257895e-06;0,552286336380445;0,374;0,189;0,240821194900349
"RP11-438N5.2";5,99437209512282e-06;0,434957476458353;0,163;0,055;0,241195549991457
"AC009302.3";5,99709124626565e-06;0,366136444961051;0,593;0,413;0,241304960475991
"PANK3";6,02488812075356e-06;0,569379806214849;0,512;0,351;0,242423423314761
"SMPDL3B";6,03387077382989e-06;0,677817875419784;0,358;0,186;0,242784858326593
"TMCC2";6,05246570292035e-06;0,607015506882012;0,154;0,05;0,243533062488406
"METTL10";6,07090511610643e-06;0,591791698649299;0,374;0,21;0,244275009156774
"AC138972.1";6,09339805556244e-06;-0,415913195388327;0,463;0,672;0,245180057561666
"BAG4";6,09709988443824e-06;0,56569304677551;0,504;0,351;0,245329008050141
"ZNF544";6,1059410538021e-06;0,556323707324865;0,374;0,205;0,245684750181835
"BRD3";6,15886798505151e-06;-0,418431235982018;0,537;0,751;0,247814371114518
"TRMT2A";6,16048622958045e-06;0,603938663333178;0,455;0,274;0,247879484419629
"ITGA6";6,17965207939497e-06;0,35908301782319;0,846;0,699;0,248650660718615
"CTD-2161E19.1";6,22945677370973e-06;-0,328209914931351;0,61;0,799;0,250654652203759
"NCOA5";6,2301587473478e-06;0,619870995198434;0,333;0,169;0,250682897517034
"USP11";6,2393777483865e-06;-0,524048565239319;0,398;0,644;0,251053842461827
"PALLD";6,25348260885481e-06;0,363787588934477;0,902;0,749;0,251621379732491
"CH17-12M21.1";6,3195123391568e-06;0,395316139704253;0,455;0,313;0,254278217990652
"TXNL4A";6,33758470492235e-06;0,566083237156263;0,358;0,189;0,255005395771961
"AC012360.6";6,36312231411879e-06;0,422437868243842;0,171;0,058;0,256032952553198
"SLCO3A1";6,42427513691699e-06;-0,759028074579647;0;0,145;0,258493558684129
"RP11-302M6.3";6,51770846657264e-06;0,624310929194813;0,106;0,026;0,262253035569483
"BAMBI";6,5852977977277e-06;-0,820297722212298;0,098;0,292;0,26497262748717
"UCKL1";6,62132274834114e-06;0,517011162983256;0,618;0,409;0,266422163425002
"ZNF827";6,63789148179805e-06;-0,657245168822409;0,163;0,366;0,267088839553108
"PIAS2";6,67151294592906e-06;0,478433453188738;0,528;0,343;0,268441666405348
"GPC4";6,70131829407871e-06;0,509219162374197;0,561;0,358;0,269640944198845
"RP11-521I2.1";6,76355879288138e-06;-0,550038205004577;0,203;0,405;0,272145315149168
"GFER";6,78573296708249e-06;0,427434282245868;0,163;0,055;0,273037537396498
"GPAM";6,84196824583213e-06;0,488047215668395;0,22;0,087;0,275300276307547
"CC2D1A";6,88397980347872e-06;0,60457470159001;0,415;0,244;0,276990695352573
"RP11-40C6.2";6,89367464601621e-06;-0,520715209337082;0,382;0,644;0,277380786731754
"PSMD8";6,94141749322539e-06;0,290412569040426;0,902;0,743;0,27930181567491
"SULF2";6,96148539702128e-06;-0,770555912441065;0,033;0,196;0,280109287919945
"DSG1";7,0481028190767e-06;-0,821825788224583;0;0,144;0,283594513131189
"GPAT3";7,16840058228529e-06;0,590576266724582;0,22;0,087;0,288434934229413
"QTRT2";7,18000569429026e-06;0,600875011437674;0,382;0,21;0,288901889121157
"AKR7A2";7,27246817036655e-06;0,497555368670483;0,602;0,421;0,292622301771039
"ZADH2";7,30517850154749e-06;0,551465532034016;0,252;0,112;0,293938467366766
"MRPL47";7,50541801319517e-06;0,595558734336505;0,472;0,294;0,301995504596934
"KIFAP3";7,56172393352866e-06;0,569675066721641;0,48;0,292;0,304261085913393
"DZIP1L";7,58095268456459e-06;0,532270708136238;0,203;0,079;0,305034793168825
"COPS8";7,62507165712479e-06;0,486787766418033;0,634;0,398;0,30681000826773
"TLX1";7,73135366976468e-06;-0,732052219112704;0;0,143;0,311086477610321
"ZNF280B";7,73135366976468e-06;-0,781673423468817;0;0,143;0,311086477610321
"UBE3C";7,75037668362514e-06;0,494135125119807;0,48;0,285;0,311851906619025
"KIRREL3";7,76516897381879e-06;-0,632545371206119;0,106;0,29;0,312447103999547
"IDH3B";7,766525668875e-06;0,31603018044574;0,878;0,729;0,312501693338523
"GDAP2";7,7828880021222e-06;0,48979738305758;0,382;0,201;0,313160064541391
"MIR3064";7,81833413323053e-06;0,487360470013875;0,707;0,469;0,314586310518797
"FADS1";7,91308492968494e-06;0,65491980095456;0,22;0,092;0,318398798315733
"ARHGAP39";7,9838671632461e-06;0,354639164837859;0,195;0,073;0,321246863047534
"RP11-723P16.3";8,03653573013975e-06;-0,795088997513345;0,065;0,235;0,323366088173633
"SMPD4";8,10726679618998e-06;0,533390237215538;0,585;0,409;0,326212094078296
"ALDH9A1";8,142682362109e-06;-0,413898815166049;0,52;0,691;0,32763711020418
"KEAP1";8,33624242724511e-06;0,540163352667744;0,561;0,366;0,335425386545061
"VPS8";8,33828512674707e-06;0,577706062059464;0,455;0,279;0,335507578644922
"CAPZB";8,43296874561969e-06;0,335518876104341;0,813;0,688;0,3393173634175
"CBLB";8,46384375049411e-06;0,492064564017155;0,52;0,321;0,340559680988632
"ITIH5";8,47958048407244e-06;-0,741504235123001;0;0,142;0,341192879937623
"EEFSEC";8,49269999212893e-06;0,603170305167005;0,325;0,164;0,341720769583292
"ZNF595";8,57985066128254e-06;-0,530482642740976;0,179;0,403;0,345227451058025
"SCAND1";8,58934586198878e-06;0,499489377716581;0,667;0,437;0,345609509448843
"CCDC66";8,61361498151089e-06;0,515606196558615;0,407;0,21;0,346586026011054
"IRX6";8,67720918542886e-06;0,58044154813718;0,236;0,1;0,349144865994101
"C14orf37";8,6825864796756e-06;-0,755850822492232;0,041;0,208;0,349361232182707
"AARS";8,68891485350249e-06;0,5275530360746;0,577;0,411;0,34961586696038
"TENM2";8,78007661256437e-06;-0,776043614565121;0,073;0,245;0,353283942659753
"FBXW11";8,82386207551398e-06;0,543993261648433;0,528;0,353;0,355045738332456
"COL9A1";9,00336422033583e-06;-0,561864808219369;0,382;0,609;0,362268366133653
"AC133644.2";9,08825411698673e-06;0,286088878486735;0,187;0,069;0,365684080905195
"MIS18A";9,23590551057718e-06;0,629917853966647;0,358;0,192;0,371625130029094
"C15orf41";9,24843119880154e-06;0,554250454038309;0,252;0,111;0,372129126146177
"BHLHE40";9,27744222809778e-06;0,490456984771437;0,634;0,496;0,37329644293197
"PDCD5";9,30968124734076e-06;0,384898505119537;0,748;0,556;0,37459364434925
"OSTC";9,36070769794397e-06;-0,433142947342708;0,504;0,663;0,376646795642171
"CCDC134";9,40316346214345e-06;0,613370675344163;0,293;0,139;0,378355088226266
"SLC25A27";9,40813091833511e-06;0,413060223225122;0,309;0,143;0,37855496376105
"KCNMB1";9,47286364491157e-06;0,465134044194214;0,154;0,05;0,381159614480307
"MPST";9,52023175613441e-06;0,474012849995458;0,585;0,412;0,38306556517158
"ERI2";9,54710596540696e-06;0,551365740787772;0,236;0,101;0,38414690273008
"PHRF1";9,58059644739449e-06;0,51281068355806;0,358;0,19;0,385494459253812
"ELMSAN1";9,62692092457797e-06;-0,425268683596964;0,48;0,697;0,387358417242244
"PILRB";9,72740959488063e-06;0,362440118966994;0,341;0,174;0,391401779869212
"COL16A1";9,77711732734038e-06;0,628592751551955;0,423;0,256;0,393401869900195
"ARFGAP3";9,88070096389514e-06;0,479497520500257;0,618;0,43;0,397569764684249
"DVL2";9,92086518332648e-06;0,634783376783486;0,407;0,251;0,399185852381508
"GMCL1";9,9451277870615e-06;0,522644529218047;0,415;0,232;0,400162106767994
"CDK4";1,00092132114826e-05;0,422769602888702;0,691;0,497;0,402740711990427
"ATP6V1B2";1,00188293848442e-05;0,500698628279277;0,545;0,355;0,403127637957976
"ARRB1";1,00634079476839e-05;0,485214093485922;0,171;0,059;0,404921345590955
"SLC2A3";1,01427486649682e-05;-0,773402516816182;0,008;0,157;0,408113778032325
"PPP4C";1,01781900230553e-05;0,627883433916139;0,407;0,236;0,409539831957676
"RP11-73M18.10";1,02241031279336e-05;0,338132640946075;0,106;0,027;0,411387237558665
"POFUT1";1,02604961828829e-05;0,60390968768758;0,39;0,225;0,412851584910658
"RP11-113K21.5";1,02718998756248e-05;0,459526058506066;0,252;0,107;0,413310435295514
"RAE1";1,02896042863435e-05;0,540192845008288;0,545;0,348;0,414022807669602
"SLC22A17";1,06303434965325e-05;-0,673437680928193;0,049;0,22;0,427733131269977
"CDKN1B";1,07061375593499e-05;0,608077304110013;0,35;0,186;0,430782856975561
"SLC35E1";1,07376013563737e-05;0,624264978601251;0,309;0,159;0,43204886577641
"SPEG";1,07588723179365e-05;0,31346540815617;0,366;0,186;0,432904745456809
"PAPSS2";1,07616162235382e-05;0,413520968222164;0,106;0,027;0,433015151986507
"RP11-621K7.1";1,08506433073491e-05;-0,532581966914038;0,146;0,358;0,436597334757805
"CYC1";1,10041334215099e-05;0,466182497823196;0,715;0,492;0,442773316481292
"RREB1";1,10162469718448e-05;-0,436623305325808;0,439;0,641;0,443260729406118
"RUNX3";1,11014813685221e-05;0,43316603538971;0,13;0,039;0,446690305825226
"AC073263.4";1,12021564080164e-05;0,524050716985918;0,146;0,047;0,450741167389357
"MKRN2";1,12486913825108e-05;0,587249983923883;0,423;0,247;0,452613595158088
"SPTBN1";1,13478783280639e-05;0,34866896924406;0,772;0,663;0,456604580286307
"TAB1";1,14249138600995e-05;0,58690393358493;0,39;0,227;0,459704258988824
"RP5-1085F17.3";1,14905785265588e-05;0,468153355023184;0,585;0,452;0,462346408173148
"MAGEA4";1,15976332695349e-05;-1,06914719417292;0,008;0,151;0,466653969866278
"LSM14A";1,16773587606602e-05;0,39575063818022;0,732;0,56;0,469861884452685
"GAS6-AS1";1,1698440598075e-05;-0,61716015431621;0,057;0,224;0,470710154344743
"MAP1LC3A";1,17620904659393e-05;0,490367440881901;0,545;0,365;0,473271234077999
"SCYL3";1,17752008912651e-05;0,549335157147915;0,293;0,142;0,473798758261832
"THBS3";1,19049001235094e-05;0,62829346280884;0,374;0,213;0,479017466269648
"MFSD1";1,1990188810459e-05;0,531227285281761;0,561;0,391;0,482449227166439
"SSH2";1,21248388326244e-05;0,548460716500408;0,35;0,192;0,487867140108308
"PCGF6";1,22295096257899e-05;0,61187587147435;0,244;0,109;0,492078778812907
"PTPN3";1,22919395925223e-05;0,50509379951369;0,463;0,287;0,494590773384319
"PSMD3";1,24513937240056e-05;0,601892034036087;0,423;0,255;0,501006729272812
"NT5C3A";1,25227521281627e-05;0,52325519821834;0,553;0,353;0,503877977380883
"RP11-54D18.4";1,25463413008596e-05;0,346053877402828;0,122;0,035;0,504827134922688
"WASHC5";1,26408070841093e-05;0,474371187726976;0,439;0,24;0,508628154643308
"RP13-204A15.4";1,26683016830929e-05;-0,871946893143913;0,033;0,19;0,509734454822609
"ITPA";1,27024108060866e-05;0,427885381021671;0,65;0,483;0,511106903604506
"TRIM47";1,2712834757733e-05;0,599186331829207;0,195;0,076;0,511526332146902
"SNORD14B";1,27331279189539e-05;0,667803215881942;0,22;0,091;0,512342868074948
"ZZZ3";1,27867354623196e-05;0,563657068403911;0,463;0,28;0,514499874797355
"GPRC5B";1,28716896371408e-05;0,500855849390029;0,504;0,314;0,517918175929633
"RIPK4";1,28938039771284e-05;0,489517769220097;0,569;0,412;0,518807990627716
"NINJ2";1,29578133337775e-05;-0,967926430539975;0,016;0,162;0,521383535111205
"CCDC30";1,30557056350608e-05;0,507475443085222;0,203;0,082;0,525322427637941
"AC009413.2";1,31321422595696e-05;-0,55982855842373;0,016;0,168;0,528398008098301
"RP4-756H11.2";1,3225111566947e-05;-0,472802652067297;0,358;0,568;0,532138814119247
"NME3";1,32339176793908e-05;0,56101063099415;0,504;0,303;0,532493145665648
"ZNF672";1,32717797942301e-05;0,675200209731612;0,301;0,152;0,534016603580435
"NUDT16";1,33663167449193e-05;0,47953113530395;0,325;0,16;0,537820486865316
"RP11-54B9.2";1,34263709751964e-05;-0,394213691997083;0,26;0,468;0,540236888928979
"CTB-152G17.5";1,34280263204341e-05;-0,5468608454054;0;0,136;0,540303495055308
"SIKE1";1,38035540417935e-05;0,530653289798914;0,488;0,299;0,555413603979646
"CTA-228A9.3";1,40290170909101e-05;0,48130765044906;0,415;0,232;0,564485560686948
"SHQ1";1,41353978563729e-05;0,598426793043518;0,301;0,15;0,568766003546878
"RP11-203F10.6";1,41555629352264e-05;-0,529135753077783;0,008;0,152;0,569577385824705
"RUVBL1";1,41584864121705e-05;0,502350918635679;0,553;0,361;0,569695017766503
"LYSMD3";1,42327536781309e-05;0,596146648404791;0,309;0,157;0,572683309746952
"DGCR2";1,42565633032872e-05;0,41059611116563;0,691;0,516;0,573641337634367
"ERGIC1";1,43594819909048e-05;0,503112271224486;0,341;0,183;0,577782476868035
"RCN2";1,43721715000331e-05;0,421127474338011;0,659;0,489;0,578293064646831
"CHCHD7";1,44371297682803e-05;0,575716624197726;0,333;0,172;0,580906790486295
"ZNF530";1,46969147600198e-05;0,453718939400208;0,106;0,028;0,591359759198917
"DUXAP9";1,47146765747928e-05;-0,314063650549987;0;0,135;0,592074441339937
"TNPO1";1,47843340379925e-05;0,518532354001693;0,561;0,403;0,594877248686703
"GGA1";1,4802395646244e-05;0,491399768406843;0,537;0,353;0,595603993617918
"NR4A1";1,50223115337789e-05;-0,450183978650847;0,423;0,705;0,604452749184664
"RHBDD2";1,51171002560288e-05;0,529993612346634;0,504;0,334;0,608266763001832
"SMIM7";1,53358214279642e-05;0,392216838923928;0,707;0,568;0,617067446796996
"GULP1";1,53608806377225e-05;0,56482612060768;0,26;0,124;0,618075754220039
"AP4B1";1,5467685589571e-05;0,592804844616736;0,333;0,174;0,62237326506757
"CCDC112";1,56139545807767e-05;0,606938652668924;0,276;0,135;0,628258690466712
"CCL28";1,56163237495713e-05;0,48153248635046;0,293;0,136;0,628354018711501
"ADGRL1";1,57877961017211e-05;0,316911700511284;0,333;0,163;0,635253551744954
"NUP155";1,58465196394867e-05;0,673574812753768;0,472;0,349;0,637616410734024
"NGLY1";1,59624306139447e-05;0,539987459712954;0,52;0,347;0,642280320613294
"CUBN";1,59841206631904e-05;0,472310331670739;0,203;0,084;0,643153063124794
"OGFOD1";1,61167739912759e-05;0,567528004539218;0,382;0,215;0,648490635086967
"PQLC1";1,61750369139305e-05;0,472891356151137;0,228;0,096;0,650834960305821
"RP11-121L10.3";1,62715641922382e-05;0,317244008983754;0,618;0,477;0,65471892840309
"AGK";1,62973133028593e-05;0,522914426097023;0,504;0,322;0,655754995367148
"PAPOLA";1,65733975554399e-05;0,48729996861645;0,626;0,469;0,666863797438235
"TMEM243";1,66410466319565e-05;0,588944615347901;0,301;0,148;0,669585793330034
"RP11-104C4.6";1,66428981639241e-05;0,30146135661113;0,195;0,078;0,669660293421813
"NUDT11";1,66985397699333e-05;-0,810765713688446;0,041;0,201;0,671899144722806
"NEK7";1,67140558759257e-05;0,582634545670148;0,244;0,111;0,672523466279623
"PECR";1,68952370484858e-05;0,556188256258864;0,138;0,044;0,679813653119921
"FAM50B";1,69346246801212e-05;-0,860214082781004;0,041;0,204;0,681398493254036
"ZNF469";1,69563611217531e-05;0,395673944385784;0,244;0,106;0,682273102455978
"NEK4";1,69942178807559e-05;0,473426704423502;0,301;0,144;0,683796344867974
"RP11-439L12.1";1,72402136661676e-05;-0,395421846045002;0,431;0,641;0,693694477285585
"KIAA1967";1,72911647926669e-05;0,500634161462873;0,512;0,331;0,695744597762539
"ADD2";1,73796028197401e-05;0,459347396063301;0,146;0,048;0,699303078657883
"SNORD3B-1";1,76160279839419e-05;-0,530484088379114;0,016;0,166;0,708816117989869
"PTH2R";1,76782558540067e-05;-0,694574452324146;0,008;0,15;0,711319980797668
"TTYH1";1,76874326181878e-05;0,590365951258359;0,309;0,154;0,711689226258021
"SIX3";1,78886475134806e-05;0,398095884363773;0,163;0,057;0,719785509999917
"MRPS26";1,78972838387104e-05;0,492874666270366;0,618;0,419;0,720133009818191
"PPIL1";1,79391439257682e-05;-0,905971247378975;0,057;0,221;0,721817334141137
"HSPA4";1,79886708240639e-05;0,486489389586114;0,642;0,517;0,723810147947857
"TUBB6";1,8269556542701e-05;0,596481985824178;0,423;0,251;0,735112146608662
"RAD54B";1,82833211533439e-05;0,435101849180418;0,203;0,084;0,7356659932471
"SF3A1";1,83149503073452e-05;0,384288790876223;0,74;0,549;0,736938655516648
"FOXJ3";1,83870636596208e-05;0,453032976647235;0,626;0,433;0,739840280472163
"TBC1D9";1,84393863481743e-05;-0,739967976610961;0,016;0,161;0,741945588491488
"DEDD2";1,84734758480401e-05;0,60905803999883;0,398;0,234;0,74331724769759
"MUTYH";1,854418502278e-05;0,511925713356093;0,374;0,202;0,746162372761599
"PUM2";1,85979697901892e-05;0,460464884324897;0,634;0,487;0,748326510447843
"TCF7L2";1,86108789117899e-05;0,420810000448668;0,675;0,506;0,748845934773692
"NEIL2";1,87483497579939e-05;0,521754496511788;0,423;0,242;0,754377349212401
"TMCC3";1,88261579058677e-05;0,457684957325845;0,106;0,028;0,757508115658398
"BTG3";1,88794800309056e-05;0,388070252955225;0,715;0,562;0,759653638003549
"BOP1";1,89168004125302e-05;0,559886125494511;0,236;0,103;0,761155298198976
"MTUS1";1,90928387520869e-05;0,467808246275025;0,545;0,358;0,768238552867721
"ARL3";1,92280602100222e-05;0,511536331478718;0,504;0,322;0,773679458670662
"XRCC3";1,92331731696546e-05;0,426503888968352;0,236;0,102;0,773885188827392
"CHRM3";1,93384501189197e-05;-0,667863596165412;0,081;0,255;0,77812121743497
"YKT6";1,94726182867712e-05;0,574893289460028;0,276;0,133;0,783519742004814
"RBMS1";1,96314517608664e-05;0,441972246251713;0,65;0,473;0,78991072450198
"LIN52";1,97582869512685e-05;0,450064541087923;0,325;0,161;0,795014192058191
"CIPC";1,97948723656352e-05;0,565975143296862;0,39;0,223;0,796486279376062
"TMEM17";1,99799600464159e-05;0,525707266330719;0,146;0,048;0,803933652387637
"ZER1";2,00236278668628e-05;0,55824737811751;0,374;0,207;0,805690714478958
"RP11-365D23.3";2,00268876709021e-05;0,638981209516991;0,333;0,179;0,805821879214088
"ALS2";2,00496972381176e-05;0,553552172043074;0,35;0,192;0,806739667770139
"TEAD4";2,01362719029039e-05;0,560981642207125;0,187;0,073;0,810223172557145
"IFFO2";2,0166273687535e-05;0,466534148199233;0,488;0,31;0,811430354365347
"RP11-97E23.3";2,02315068095729e-05;0,400203117134759;0,276;0,131;0,814055139496787
"BCAP31";2,02651638694271e-05;-0,313996656702057;0,667;0,83;0,815409398614136
"APOD";2,03206401890773e-05;-0,962926695356114;0,008;0,144;0,817641599287902
"CPEB3";2,05033540679012e-05;0,306957767326956;0,138;0,044;0,824993457630139
"RP11-448G15.3";2,05313709908282e-05;0,529619503693489;0,35;0,188;0,826120774557955
"FOXO3";2,0599485902412e-05;-0,51121154644744;0,382;0,535;0,828861514255353
"ZNF551";2,06109966663835e-05;0,355841780108083;0,211;0,086;0,829324672865272
"NRDC";2,09247177314094e-05;0,413100977041316;0,659;0,522;0,841947867358722
"RP11-367E12.2";2,11086352989867e-05;0,357632543872635;0,154;0,056;0,849348158525327
"LRR1";2,11199572186388e-05;0,502766035975343;0,203;0,079;0,849803718606371
"TCFL5";2,13013878260806e-05;0,343275128666647;0,146;0,048;0,857103941958005
"RP1-198K11.5";2,13195554734534e-05;0,435775100311611;0,179;0,066;0,857834953585344
"NSD3";2,13487741947254e-05;0,435826832553786;0,561;0,367;0,859010627273167
"CLN3";2,15590070554759e-05;0,304027949978096;0,618;0,377;0,867469766891182
"LRRC37A16P";2,15878617938224e-05;-0,437550256235678;0,35;0,543;0,868630794998032
"RP11-419C5.1";2,16020041823847e-05;0,517638173986684;0,423;0,273;0,869199842286611
"SQSTM1";2,16313768910839e-05;0,285427080818193;0,789;0,691;0,870381711966542
"SESN3";2,17734013561441e-05;-0,610567378970071;0,13;0,31;0,876096350367168
"FAM126B";2,18211995355627e-05;0,5581828242657;0,333;0,182;0,878019605712434
"TCEAL9";2,18495882495016e-05;-0,460532888821243;0,423;0,639;0,879161882395194
"SCN8A";2,19821148046464e-05;0,299947466812427;0,114;0,032;0,884494353394556
"RP11-115P16.3";2,22090319898521e-05;0,440074506053361;0,13;0,04;0,893624820175679
"PLEC";2,22801316096776e-05;0,392827071655502;0,667;0,472;0,896485655578597
"HAUS6";2,23391526879678e-05;0,434001950593293;0,317;0,159;0,898860486705759
"AC022596.6";2,24657962523936e-05;-0,421999916806783;0,431;0,631;0,90395624380756
"SPPL2B";2,25018266279919e-05;0,405333911367223;0,715;0,536;0,905405998030509
"PTPRJ";2,25028888448514e-05;0,400800125261654;0,252;0,114;0,905448738450284
"RBM47";2,26978655607345e-05;0,566268507795189;0,415;0,252;0,913294016567273
"C16orf45";2,28236532352031e-05;-0,779015721142231;0,033;0,185;0,918355335224866
"PHF20";2,28613803470216e-05;0,435444568960675;0,618;0,417;0,919873361023108
"NCKAP5";2,29052743543873e-05;0,432449403126298;0,545;0,339;0,92163952419748
"VSIG10";2,30530584972104e-05;0,559605560083471;0,325;0,169;0,927585914752256
"CTC-367J11.1";2,30885967779055e-05;0,486434147461779;0,244;0,11;0,929015868552585
"CCDC8";2,31688409961622e-05;0,518780438810033;0,472;0,296;0,932244655162578
"RP11-49K4.1";2,32015220950787e-05;-0,707878160583495;0;0,13;0,933559644539684
"IMMP1L";2,33612481721316e-05;0,448323866058234;0,423;0,227;0,939986542702061
"AGBL3";2,3540238333837e-05;0,361225924931548;0,146;0,049;0,947188569838598
"ELAC1";2,38961691973342e-05;0,574789901864382;0,268;0,125;0,961510159993136
"MTHFS";2,39856835991285e-05;-0,69834661835546;0,13;0,306;0,965111950978135
"PNKP";2,39895382395148e-05;0,532412298669407;0,309;0,155;0,965267050143356
"DNAJC3";2,40472576557138e-05;-0,459622093412049;0,431;0,681;0,967589506292957
"ATP5D";2,4100690410136e-05;0,262142709485602;0,797;0,695;0,969739480032644
"ROCK1";2,41670525990936e-05;0,479647049696351;0,545;0,38;0,972409695429731
"SAV1";2,48360428210109e-05;0,523350375058465;0,374;0,211;0,999327854989017
"TMEM80";2,49217677528028e-05;0,590152714693302;0,423;0,257;1
"CLASRP";2,49408177295013e-05;0,533104578389484;0,447;0,28;1
"PAPOLG";2,49587012170581e-05;0,499146708609099;0,35;0,182;1
"TUBA4A";2,49854218504023e-05;0,64621557536766;0,236;0,105;1
"DIAPH1";2,49926523690341e-05;0,521574926195881;0,431;0,257;1
"INSIG2";2,50314476482422e-05;0,581602082227406;0,431;0,276;1
"RP6-105D16.1";2,50566773260269e-05;-0,37645457727504;0,431;0,614;1
"IMPACT";2,51412837345849e-05;0,624767897656145;0,382;0,234;1
"USE1";2,53200976810229e-05;0,508931357648542;0,504;0,311;1
"TELO2";2,53615772030561e-05;0,538905375118354;0,48;0,317;1
"NAAA";2,54452885603201e-05;0,59101952630355;0,325;0,174;1
"MFSD5";2,54487934994954e-05;0,51982107981443;0,138;0,045;1
"DDAH2";2,55192940639544e-05;0,383713114243489;0,715;0,553;1
"MARVELD2";2,56123097124859e-05;0,519095911539828;0,366;0,199;1
"PLEKHF1";2,56934827967894e-05;0,539090958282315;0,146;0,049;1
"ATG10";2,59662789421637e-05;0,493495483275159;0,276;0,135;1
"CD58";2,60959757429695e-05;0,612262787356414;0,333;0,173;1
"TRIB2";2,64096286553299e-05;-0,689517517660087;0,106;0,285;1
"CCNL1";2,64754225282364e-05;0,303170465216744;0,862;0,732;1
"ITGA9";2,6620035232519e-05;-0,445506681615424;0,553;0,689;1
"CAMK1D";2,67880015405116e-05;0,407938791576385;0,179;0,068;1
"VCP";2,68222905952295e-05;-0,478828226670337;0,48;0,707;1
"C4orf3";2,73315056051076e-05;-0,334376426428233;0,577;0,733;1
"EDC4";2,73497051257523e-05;0,583103231271896;0,382;0,223;1
"ZDBF2";2,74401238018606e-05;0,391173071513997;0,22;0,092;1
"GFM1";2,75147733816929e-05;0,529818550418147;0,472;0,289;1
"CLINT1";2,75442367592096e-05;0,453193315671198;0,61;0,413;1
"ZNF33B";2,75913120092175e-05;0,424225231432782;0,585;0,397;1
"EIF6";2,7794624125387e-05;0,278238730322157;0,764;0,636;1
"RP11-392P7.2";2,78249893533274e-05;-0,492108070711667;0,236;0,434;1
"STAM";2,78769370588579e-05;0,518032716881119;0,423;0,242;1
"SULT1C4";2,80062435486812e-05;-0,870794352005539;0,024;0,164;1
"AP2A1";2,81457008286404e-05;0,513149110275489;0,431;0,265;1
"RBM17";2,82731291993722e-05;0,412490353831594;0,683;0,508;1
"AC069513.3";2,82934049917251e-05;0,31827099428322;0,618;0,459;1
"RP5-907D15.2";2,84448136338694e-05;-0,714490543142478;0,081;0,244;1
"MOB3A";2,85573490855438e-05;0,5574501059078;0,366;0,205;1
"AC010874.1";2,90482789204884e-05;-0,534305679626408;0,081;0,254;1
"ANKRD27";2,90509507741258e-05;0,569426838085375;0,423;0,261;1
"CACTIN";2,92397549836053e-05;0,430277618043195;0,179;0,069;1
"ADCK4";2,97459668498189e-05;0,596047094946158;0,341;0,187;1
"PCNX4";2,99041337212306e-05;0,428911162824476;0,528;0,347;1
"RPL21P2";3,02213781497165e-05;-0,464782917088006;0,024;0,173;1
"RP11-21I4.3";3,04401533469886e-05;-0,908836568888493;0;0,126;1
"EFNA1";3,04762065189357e-05;0,425915529201571;0,837;0,603;1
"GTF2H2C";3,07031542909529e-05;0,472409839245736;0,309;0,16;1
"SYCE1L";3,09069130402722e-05;0,405860128576011;0,203;0,082;1
"GPN1";3,13639627028484e-05;0,550556745043549;0,439;0,275;1
"KIF13B";3,14625245247753e-05;0,354276070155382;0,398;0,213;1
"SLC52A2";3,14684251891841e-05;0,619872255403096;0,228;0,103;1
"RP11-603J24.5";3,16944165692514e-05;0,365282582210333;0,138;0,046;1
"C14orf79";3,19224996505726e-05;0,447099698571902;0,187;0,073;1
"SPTAN1";3,19608790400529e-05;0,371419934797623;0,691;0,584;1
"FGF7";3,20519234562427e-05;-0,757015064363302;0,041;0,19;1
"NUPR2";3,20633189504245e-05;0,604506335419672;0,317;0,155;1
"DRAM2";3,2098487375318e-05;0,532003834197835;0,455;0,275;1
"LGR6";3,21324679056188e-05;-0,573622448669483;0,317;0,511;1
"C1orf35";3,22938658292017e-05;0,553816944324369;0,325;0,169;1
"PANK2";3,2333883574357e-05;0,486811254766442;0,244;0,113;1
"FGFR1OP2";3,23866915650798e-05;0,49933687398385;0,504;0,338;1
"ARID3A";3,24246416006706e-05;0,372131625498201;0,228;0,101;1
"TTC21B";3,25299815864109e-05;0,492181381121413;0,301;0,152;1
"AMFR";3,2625201098354e-05;0,541656659762977;0,431;0,273;1
"KIAA1429";3,27569469824539e-05;0,55039335884248;0,374;0,214;1
"S100A2";3,30549693228875e-05;0,509890312778351;0,431;0,239;1
"CAMK2D";3,30866586717667e-05;0,446407804496441;0,61;0,432;1
