"1" "2" "3"
"RP11-345P4.6" -0.0003557460404169 0.0005144847514977 -1.86113135056075e-06
"MMP23A" 0.0001347230936092 -0.000158495023156 2.81313865479602e-05
"CDK11A" 2.79472439172638e-06 8.93951514552061e-05 -7.68474521696256e-05
"RP1-283E3.8" -9.9582250539692e-05 0.0001069115614469 -5.86409764939543e-05
"RP1-283E3.4" 0.0001106690646608 -0.0001282191066768 0.0001229366055962
"SLC35E2" 4.63337881786151e-06 -2.57414649470753e-05 0.0001438325402723
"NADK" -5.73205460707242e-07 3.653139468249e-05 -0.0002282190049854
"GNB1" -0.0002398151058161 0.0005726654488367 -0.000604674874862
"RP1-140A9.1" 3.70311578355504e-05 -9.75119735644468e-05 -3.90609016431465e-05
"CALML6" 0.0001136778221059 -0.0001324407906091 -0.0001739316647132
"TMEM52" -0.0002380247951051 0.0003842625238447 -6.35527738725385e-05
"RP11-547D24.3" -5.61795821403182e-06 -9.29539771395051e-05 0.0002762942440872
"PRKCZ" -7.54676119259575e-05 0.0001090132491039 -0.0002187335307794
"RP5-892K4.1" -0.0001686174597189 0.0002614029731345 -0.0001740878793782
"RP11-181G12.2" -2.16427711613142e-05 1.89538274743315e-05 6.68651669220332e-05
"FAAP20" 0.0002570504322143 -0.0003863241528451 -0.000214327482069
"RP11-181G12.4" 0.0001158471375858 -0.0001894399494606 4.84263036826256e-05
"SKI" -0.0004062020118205 0.0005725248711009 0.0010797008428844
"MORN1" -9.73992840617935e-05 0.0001576866639948 -0.0002469009485836
"RP4-713A8.1" 3.79205314682302e-05 -4.59450230261494e-05 7.46173386388413e-05
"RP4-740C4.5" 0.0001170065546164 -0.0001799424014226 7.32074214635654e-05
"RP4-740C4.7" 6.00963448746948e-05 -0.0001141155520086 -0.0001063143386623
"RER1" -0.0002911639744248 0.000274701915536 0.0011545174346901
"PEX10" 0.0003290565314706 -0.0004491218078579 -0.0003560871351004
"PLCH2" -0.0003176774666423 0.0006828661800099 -0.0003220059647563
"PANK4" -0.000442069586933 0.0007883521702977 -0.0004368123588172
"RP3-395M20.12" 9.39607639418226e-05 -0.0001414096844759 -8.69738921010362e-05
"RP3-395M20.8" -0.0002847947245831 0.0006082437575366 -0.0003031130944768
"TNFRSF14" -0.000146142418123 0.0002486578578815 0.0003044486889091
"RP3-395M20.7" 0.0002292707515661 -0.0002672000101391 -0.0002426815882857
"FAM213B" 0.0001009689732903 -0.0001814262658192 7.63190594693389e-05
"TTC34" -0.0003526119011501 0.0008089728837987 -0.0002608251973189
"PRDM16" 0.0002617796755664 -0.0002382208169094 -0.0002628619215748
"ARHGEF16" -0.000167615438559 0.0002808263467042 -9.75774050680271e-05
"MEGF6" -0.0002005023344447 0.0001895024163282 0.000673105053039
"RP11-46F15.2" -0.0001375606657233 0.0002293855434715 -0.0001470981131952
"TPRG1L" -0.0003635737084729 0.0006692219648296 -9.74239439340362e-07
"WRAP73" 6.16725964227531e-05 -3.56752278367268e-06 -0.0004537063737746
"TP73" -0.0003371567319853 0.0006555948407696 -0.0003063694508169
"TP73-AS1" -3.42775174294447e-05 4.72442486393488e-05 -0.0003050242224184
"RF02197" -4.25406694540775e-05 0.0001293420396516 -0.0002531550266213
"CCDC27" 0.000132125289485 -0.0001265702253632 -0.0002281763323605
"SMIM1" 0.0001439049183593 -0.0002413317482219 5.67700363802666e-05
"LRRC47" 2.64879340962979e-05 -7.26272025910387e-05 -0.0002540886216217
"RP1-286D6.5" -7.94431785407082e-05 0.0001311057690678 5.49127917356156e-05
"CEP104" -0.0002018703758363 0.0002526253250871 -6.57225491696772e-05
"DFFB" -1.15522092344421e-07 4.93420672701494e-05 -0.0003674598168195
"C1orf174" 2.50290690467677e-05 2.79155829739526e-05 -0.0001891181062499
"RP13-15E13.1" 7.58689761830904e-05 -0.0001732523134041 7.33893119002981e-05
"AJAP1" 0.0003674265048906 -0.0003324667281008 -0.0003670511487564
"NPHP4" -0.0001785734867448 0.000264092606701 -0.0001605632170632
"KCNAB2" -0.000119176910726 9.39040176204046e-05 -5.3178615649692e-05
"CHD5" -0.0001938550898981 0.0003832139067422 -3.57571907128062e-05
"RPL22" 5.34353236198278e-05 -9.42444193329078e-05 -0.000710434479795
"RP1-120G22.11" 0.0001727819163002 -0.0002528196830076 -0.0002323283461427
"RNF207" 4.92807181319483e-05 -9.01885276098682e-05 -0.0002252013146711
"ICMT" -0.0003330924014952 0.0006588462585564 -0.0006347102654296
"LINC00337" -0.0001498868187546 0.0002496924818199 -0.0001739016646146
"GPR153" 8.12113595478407e-05 -0.0001905897361874 -0.0002123047393142
"ACOT7" 8.39919992598707e-05 -0.0001780659509118 -7.43102517543312e-05
"HES2" -1.50135624837918e-05 -0.000211974409468 0.000844833163153
"ESPN" 8.18716366037551e-05 -0.0002475791656104 0.0008113645615861
"TNFRSF25" -0.0002961353761292 -1.55191319636025e-05 0.0023399354886047
"PLEKHG5" -0.0001329706857019 7.22992598597289e-05 0.0003765391921588
"NOL9" -8.32375202273811e-05 8.25201394195721e-05 -1.485291720094e-05
"RP11-58A11.2" -0.0003453714572431 -0.0002526982935657 0.0041459818181259
"TAS1R1" 0.0001435119875756 -0.0001898860700036 -0.0001394778592781
"ZBTB48" -0.0002276162808042 0.0005087893690256 -0.0004563149949545
"KLHL21" 0.0003081650959623 -0.0005687336209338 0.0003102519861472
"PHF13" 0.0003204623865576 -0.0003467573850124 -0.0005724584155789
"THAP3" -0.0002170608037394 -0.0002684227673393 0.0033925886709813
"DNAJC11" 0.0002431665841556 -0.0002542301514774 -0.0005813417761448
"RP11-312B8.1" 8.08973100875386e-05 -0.0001748269472436 -0.0001225998310018
"CAMTA1" -8.38656627701792e-05 0.0002605548024824 -0.0005907753860235
"RP11-312B8.2" 5.05649946896245e-06 -7.34508509101407e-05 0.0001097877985289
"RP3-453P22.2" 0.0002617796755664 -0.0002382208169094 -0.0002628619215748
"RP11-338N10.1" -3.51424006609046e-05 -4.51198858512998e-06 0.0001431742137467
"RP11-338N10.2" -8.92212152883616e-05 0.0001598491744556 -0.0002384151501629
"RP11-338N10.3" 1.04807402196577e-05 -0.0001117886861979 4.66895352121753e-05
"VAMP3" -0.0001347515025857 4.65992772586936e-05 0.0009384670792587
"RP3-467L1.6" -0.0002066240815759 0.0003880019937483 -0.0001608342994025
"PER3" -3.11056085758639e-05 0.0003250394606228 -0.0007426094628593
"RP3-467L1.4" -0.0002121176332938 0.0005391902758835 -0.0003769041323747
"UTS2" 0.0001152351426981 -0.0001273655710539 -0.000218851714075
"PARK7" -4.39990757794601e-05 -7.25431264887117e-05 0.0005246351641934
"RF00019" -0.0003306929643753 0.0006959834960021 -0.0001711920273735
"CTA-215D11.6" -0.0001335091045255 0.0002475503824357 -0.000126268904485
"ERRFI1" 0.0005163080274825 -0.0006772793943328 -0.0005306769580033
"RP11-431K24.1" -0.0001790024305488 0.0003067578064941 -9.84555882247764e-05
"CTA-215D11.4" 3.47504800045454e-05 -0.0001149740201211 -0.0001959896109621
"SLC45A1" 9.83121986018706e-05 -0.0001617881516883 -0.0001602806930823
"RERE" -0.0001315607520261 0.0001729905529373 -0.000237918723059
"RP5-1115A15.1" -0.0001067064326885 0.0001859326810216 -0.0002301047557914
"RF00599" 0.0001887012165212 -0.000229519155399 -0.0001534764638931
"RP5-1115A15.2" 8.13030631941403e-05 -0.0001447255888399 -1.13137409590357e-05
"RP4-633I8.1" 0.0001350209747727 -0.0002136672962535 -0.0006500417964364
"RP4-633I8.2" 0.0001868408752077 -0.0001907108155359 -0.0002451221744574
"RF00019.2" -0.000154049343263 0.0002515806230014 -0.0001454899388917
"RP4-633I8.4" -0.0001527330176278 0.0003776186479072 -0.0003799263229207
"RP11-185B14.1" 0.0001195262543741 -0.0001751796454519 -0.0001118543519717
"ENO1" 0.000503620129203 -0.0007047745717255 -0.0010309614616843
"RP3-477M7.3" 9.67516925335321e-05 -0.0001654913323765 -0.0001304516799865
"RP3-477M7.4" -3.29038019329205e-05 0.0001202030395364 -8.42928354596475e-05
"SLC2A7" 0.0001647437311561 -0.0002054494109895 -0.000220989829431
"GPR157" 2.86921801876669e-05 -5.40248563372506e-05 0.0002133788656679
"MIR34AHG" 0.0001956282709902 -0.0002625631095327 -0.0001230104762277
"RP3-510D11.2" -0.000159509363926 -0.0001140294879945 0.0014668271421549
"H6PD" -8.54222442780123e-05 0.0001232572664818 0.0001478839665166
"SPSB1" 0.0003022047291142 -0.000406290977902 -0.0003926547452107
"CTD-2510L9.1" 0.0001544381313781 -0.0001871902257882 -0.0002006467385972
"SLC25A33" -5.50758573113263e-05 0.0002388134055147 -0.0004252369466235
"RP13-15M17.1" 0.0002008460782098 -0.0002217694168323 -0.0002358967443729
"TMEM201" -8.26382470585504e-05 0.0002333715227375 -0.0003465077570639
"PIK3CD" -0.0001482513231058 0.0001685576197908 0.0002513700665942
"RP11-558F24.4" -3.68253879064548e-05 -8.4639762678146e-05 8.0201393556365e-05
"CLSTN1" 4.15243878816775e-05 9.29017799067978e-05 -5.90039687247138e-05
"RP11-84A14.7" 0.0001221557614798 -0.000169024930537 -0.000205612211789
"CTNNBIP1" -0.000322279761166 0.000554315040724 -6.13223932658972e-05
"LZIC" 0.0002319333726949 -0.0004364636117803 -0.0002994983795753
"RP11-84A14.4" -0.0001281680183512 0.0002469787170929 -7.83276454071417e-05
"NMNAT1" 0.0001848468936094 -0.00032573114088 -0.0001110401404774
"RP11-84A14.6" -0.0001913594454849 0.0003365127730076 -0.0001480588655241
"RBP7" 0.0002696437204813 -0.0003285192109905 -0.0002613572435098
"UBE4B" -0.0002287564599218 0.0004576845858051 -8.30955428302725e-05
"RP11-496H15.3" -0.0001327450516194 0.0002794150074862 -0.0002326776404035
"RNU6-828P" -0.0003047340986762 0.0005257622832492 -0.0002432381840915
"KIF1B" 0.0001517045544303 -0.0001096908580043 -0.0002225479469791
"RNU6-37P" 2.28616428788487e-05 -0.0001812417249367 0.0008641586265455
"RP4-736L20.4" 0.0001177202629064 -0.000129681131575 -0.0002138542608166
"PGD" 0.0003785944925798 -0.0005380682512606 -0.0007067290517134
"APITD1-CORT" -9.55858833531618e-05 0.0001496538244886 0.0002250057348499
"CENPS" 9.13825790084034e-06 7.77407036365243e-05 -0.0003642943486501
"CORT" 5.21981492193568e-06 -5.07027594041334e-05 8.78089587728285e-05
"DFFA" 6.91897024707305e-05 -0.0003344905341434 0.0008724029310463
"PEX14" -0.0001157211370087 0.0001815904572934 -0.0002620312805519
"CASZ1" -0.0002513680304762 0.0004427821039747 -0.0004987231104633
"RP4-734G22.3" -0.000186658742723 0.0003925181783587 -0.0003457937234488
"TARDBP" -0.0001539330938155 6.76355663432168e-05 0.0009860853471281
"MASP2" 8.57405783384736e-06 5.66184577162713e-06 -0.0001282030284239
"RP4-635E18.8" -0.0003383547666732 0.0006317775038968 -0.0004505192672362
"SRM" 0.0003695804002348 -0.0004077612576818 -0.0003486238058768
"EXOSC10" -6.74919560250053e-05 0.000308639228423 -0.000552564383839
"RP4-635E18.7" -3.55760690388954e-05 0.0001296984534071 -0.0002982701377036
"RP4-635E18.6" 0.0001325379182296 -0.0002440695243117 -1.65159947196854e-07
"MTOR" 0.0001551410672612 -0.0001580389353081 -0.0005610817191908
"RP11-99P18.1" 9.39607639418224e-05 -0.0001414096844759 -8.6973892101036e-05
"RNU6-537P" -0.0001446022800249 0.0003057592183906 -0.000188913361352
"ANGPTL7" 2.97230036544008e-05 2.62031740776951e-05 -5.5742616790988e-05
"UBIAD1" -0.000218006453685 0.0004143243599992 -0.0002916290902918
"RP4-796F18.2" 7.74343100465046e-05 -7.75281432750191e-05 -0.0001757903755756
"DISP3" -5.04862413546629e-05 -0.0001475312802355 0.0008333607819635
"FBXO2" 0.0001274815789782 -0.0003007200057395 0.0002358524988778
"FBXO44" 5.05043653087822e-05 -0.0001709356947438 0.0001289805257316
"FBXO6" 2.97816992177193e-05 -0.0001529155534905 5.9489085448586e-05
"MAD2L2" -0.0002501245540313 6.70764787459926e-05 0.0013006475547809
"DRAXIN" -4.70227831446315e-05 -3.92889123081727e-05 1.00035265692886e-05
"AGTRAP" 4.26618241004242e-05 -0.0003690071107838 0.0015478114619632
"C1orf167" -0.0003154044788543 -0.0002117444664857 0.0036531597884415
"RP11-56N19.5" 7.51077332146242e-06 -6.72317455318951e-05 0.0001889566141997
"MTHFR" 2.74857343318441e-06 0.0001191171887505 -0.0002886829614905
"CLCN6" -0.000359276736815 0.0007517602143077 -0.0004581406447719
"NPPA-AS1" -0.0002619091353638 0.0004787501266966 -0.0002893403664581
"NPPA" -0.0001045304342682 0.0002584248840147 -0.0002418357308457
"NPPB" 0.0001435119875756 -0.0001898860700036 -0.0001394778592781
"RP5-934G17.6" 0.0002079136091173 -0.0002285008571413 -0.0001598459986026
"RNU5E-1" 1.62256346776772e-05 -6.06491428555938e-05 -0.0001333630069175
"KIAA2013" -0.0001499737277971 0.0004587623588816 -0.0005272450027834
"PLOD1" 0.000148338882899 -3.62862799204888e-05 -0.0007665092106816
"MFN2" 3.71212522038641e-05 -9.8637949991005e-05 -0.0003279447053566
"MIIP" -4.18757895467714e-06 -1.94247464393228e-05 -0.0001524644016331
"RF00019.3" -0.0003086749393511 0.0006534359251872 -0.0002309962525795
"MIR6729" 4.25897935464961e-05 -9.34447702073834e-05 4.47012740905465e-05
"TNFRSF8" 3.95653380732643e-05 -6.61354603232667e-05 -9.81942005440782e-05
"TNFRSF1B" 0.0002617796755664 -0.0002382208169094 -0.0002628619215748
"VPS13D" -5.49526013817525e-05 0.0003676851438437 -0.0006383117841629
"SNORA59A" -0.000344492234769 0.0006300850279487 -0.0002544659729869
"DHRS3" -4.81333006962016e-05 -0.000351072548119 0.002347709464534
"MIR6730" 1.75230370925961e-05 -8.23015218772565e-05 -6.61781827090718e-05
"C1orf158" 9.67516925335321e-05 -0.0001654913323765 -0.0001304516799865
"PRAMEF1" -0.0001332483452064 0.0002972156433141 -0.0002183588230067
"PRAMEF11" -0.0003770136307963 -0.0002523946868195 0.0044546838723772
"HNRNPCL1" 8.63135797337663e-05 -8.35547905443566e-05 -0.0001881229337075
"PRAMEF26" 0.0002617796755664 -0.0002382208169094 -0.0002628619215748
"RP11-219C24.6" -1.64540068133376e-05 2.02909392992599e-05 -0.0001215792588592
"PRAMEF15" -0.0003770136307963 -0.0002523946868195 0.0044546838723772
"LRRC38" 3.78755777449828e-05 -0.0001192578512682 0.0002218075497116
"PDPN" 3.019858367806e-05 -2.71455316919719e-05 -0.0001650700124428
"PRDM2" -0.0002919288747485 0.0003282325259294 0.0013644666563266
"KAZN" -2.35293659905408e-05 0.0001753535518743 -0.0003607491440764
"RP4-704D23.1" 0.0001302601597882 -0.0001879145881343 -0.0001941100332576
"RP3-410I8.1" -0.0002148776363476 0.0003332885962307 -0.0001318884571289
"TMEM51-AS1" 2.9720482611856e-05 -7.55637678927651e-05 -0.0002426475225443
"TMEM51" -0.0001640489747336 -0.000444256165504 0.0035218390009645
"C1orf195" 0.0001371126640984 -0.000224850147712 -0.0001709807110491
"RP1-21O18.3" 1.10024357068479e-05 0.0001053717611457 -0.0003171760587855
"FHAD1" -0.0001746801343932 1.18424128230994e-05 0.0012005582161329
"RP3-467K16.2" 0.0001260734488036 -0.0002066420483928 -0.0001998886557047
"RP3-467K16.7" 0.0001331511667826 -0.0001604564158884 -0.0001912964650164
"EFHD2" 0.0001883775975787 -0.0003351056786592 -0.0002026681575988
"CELA2A" 9.39607639418225e-05 -0.0001414096844759 -8.69738921010361e-05
"CELA2B" 1.75230370925961e-05 -8.23015218772564e-05 -6.61781827090717e-05
"CASP9" -5.08469931994154e-06 5.64231010740422e-05 -0.0001668604203182
"DNAJC16" -0.000150604818237 0.0001910683491119 -0.0001287926983081
"RP4-680D5.2" -0.0002349112530594 0.000413213336776 -0.0001845398114441
"RP4-680D5.3" 0.0001185338730156 -0.0001442366446215 -0.0007414560700776
"DDI2" -0.0003436971145983 0.0004690454054853 0.0008170166703138
"PLEKHM2" 9.79406841419603e-05 -0.0001269764962709 -0.0004228479455817
"RP11-288I21.1" -0.0002684612376269 0.0005173428457573 -6.79502615667664e-05
"SLC25A34" 5.21317546383711e-05 -0.0001280516425871 8.05325434207645e-05
"FBLIM1" 3.90463864602944e-05 0.0001688999595627 -0.0007726961822238
"RP11-169K16.6" -3.5818324994181e-05 8.74993359138876e-05 -0.0003198924195166
"UQCRHL" 0.0001314377197257 -0.0003279121112736 0.0001386827850116
"RP11-169K16.8" -9.88380933974575e-05 0.0002742083895523 -0.0008820492416712
"RP11-169K16.9" -0.0002281278168847 0.0003538980766232 -5.34367485462534e-05
"SPEN" -0.0002961611766662 0.0006521216086686 -0.000282427198684
"RP1-134O19.3" 9.39607639418224e-05 -0.0001414096844759 -8.6973892101036e-05
"ZBTB17" -0.000134876580581 0.0002553142545683 -0.0003755192439312
"RP11-5P18.1" 5.95413718348197e-05 7.96446061744565e-05 -0.000336892526735
"HSPB7" -0.0001138766205515 0.0001284260773816 0.0001770539865626
"CLCNKA" 0.0002154288211065 -0.0002225670024856 -0.0002428610109774
"EPHA2" 0.0004641414735792 -0.0005883336863856 -0.0006111265635249
"RP11-276H7.2" 0.0001159766740768 -0.0001568568699026 -0.0002593843433946
"RP11-276H7.3" 0.0001647471378932 -0.000108562487744 -0.0003162223922137
"RP4-733M16.2" -0.0001115591292184 0.0002758069116356 -0.000161460286363
"ARHGEF19" 7.13537230672191e-05 -5.52782079216484e-05 -0.0002864905632075
"ANO7P1" 2.82029310180899e-05 -0.0001324227843664 -6.50133963604302e-05
"RSG1" 3.53660508460216e-05 -0.0001581675397627 0.000184288077066
"MTL1" 0.0002350078679294 -0.0003829360988892 -0.0001855568758158
"FBXO42" -7.45961435268652e-05 3.79551339777481e-05 -0.0001570686485625
"SZRD1" 0.000164939506897 -0.0001434854247694 -0.0006147492382243
"RP11-430L17.1" 8.75478951886878e-05 -4.77541951351836e-05 -0.0003250334983622
"SPATA21" -7.58101448036299e-06 7.0271974895212e-05 -0.0002698756973312
"NECAP2" 0.0004010862412696 -0.0004583887652497 -0.0005856451567014
"RP4-798A10.2" 0.0001435119875756 -0.0001898860700036 -0.0001394778592781
"CROCCP3" -3.11818624754656e-05 -9.11718824560758e-06 -7.66593972090718e-05
"RNU1-1" 4.47819981304135e-05 -6.28264438639747e-05 9.14822613717538e-05
"RP4-798A10.7" -0.0002054331887128 0.0002383264224986 0.0001549867781719
"RP4-798A10.4" -4.98868182815302e-05 0.0001754779423716 -0.0002471853295826
"RP5-875O13.1" 6.38028303282919e-05 -6.18616957784986e-05 -0.0001590407719502
"NBPF1" -0.0002934802247197 0.0007888346439459 -0.0007059802667147
"RP5-1182A14.5" -0.000151869237749 0.0002421106949728 2.39726668717336e-05
"CROCCP2" -7.01755339474169e-05 0.0003288448997898 -0.0003232022797445
"RP5-1182A14.8" -0.0001816593779464 0.0005380667781211 -0.0006939329197522
"MST1P2" -0.0001908136367898 0.0002320001424218 0.0006002428536726
"RP5-875O13.7" -0.0001983889169406 0.0004163651060851 -0.0001174029531519
"EIF1AP1" -0.000172857134864 0.0004027882559172 -0.0005083486423469
"ESPNP" 2.23534791822828e-05 -5.68681682292261e-05 -0.0002219716178681
"CROCC" -8.05047152756149e-05 9.42340899388705e-05 -3.94543236212772e-05
"RP1-163M9.5" 0.0001315498663604 -0.0001362953635813 -0.0002248202305789
"MST1L" -0.000132936442921 0.000219972462387 6.57963209067352e-05
"RP11-108M9.1" 6.89317938663349e-05 -0.0001653568352572 2.79866667682993e-05
"RP11-108M9.3" 6.38028303282919e-05 -6.18616957784985e-05 -0.0001590407719502
"RP11-108M9.4" -0.0004088240880746 0.0006955233757942 -0.0001841449523628
"RP11-108M9.5" -0.0004049220601435 0.0007307685771525 -0.0001387680416362
"RNU1-2" -1.61800295963257e-05 -7.00634927559326e-05 0.0001552653619829
"RP11-108M9.6" -4.15073406107597e-05 -3.34618223739779e-05 0.0002461803570786
"MFAP2" -0.0003353665392369 0.0004027364404368 0.0004941150676631
"ATP13A2" 2.0281874205232e-05 -8.26956402620298e-05 -5.07715356662485e-05
"SDHB" 0.0004233092342233 -0.0006054650871401 -0.0008235079487488
"PADI2" 0.0002399022203104 -0.0004345809131465 -0.0003482853851584
"PADI3" -0.0003770136307963 -0.0002523946868195 0.0044546838723772
"PADI4" -0.0002399805976728 0.0004291661010892 -0.0001123747716024
"PADI6" -6.39663838114785e-05 0.0001161360491364 -1.41108649946578e-05
"RCC2" -7.85463032132446e-05 -0.0001291050786914 0.0010625421019506
"ARHGEF10L" -0.0002256921378586 -0.0001252715159259 0.002196519493828
"KLHDC7A" 0.0002657358101176 -0.0002395569000695 -0.0002645690377519
"TAS1R2" -2.51267161504749e-05 -7.94871191497955e-05 0.0002946245967884
"ALDH4A1" 0.000221864337057 -0.0003839017849537 -0.0002277823775759
"IFFO2" 0.0001304930870656 5.84752843546703e-05 -0.0009446102483942
"RP5-1126H10.2" -0.0001913594454849 0.0003365127730076 -0.0001480588655241
"UBR4" -0.0004262677444152 0.0006517868496 0.0002498665183678
"RP1-43E13.2" -0.0002369364405333 0.0003384337912744 5.2738472762e-05
"EMC1" -0.0001709213137517 0.000308403065823 -0.0003626212300055
"MRTO4" 4.68432357417324e-05 -0.0003773666992547 0.0015316935526533
"AKR7L" -0.0003730992321127 -0.0002584233281478 0.0044542164541927
